zeta_deg,phi_deg,pDC,FDK,FaK,Fwk,FKx,FKy,FK,MKx,MKy,MK,FSKx,FSKy,FAKz,FAKy,Fwky,Fwkz,FAK_inclined
10,143,32031100,9536.148029022714,-156.63169331089787,774.6605274604904,-2366.2065401928835,-2377.170442651696,3354.0829900687363,39.02953829442931,-23.662065401928835,45.642066107500895,0.0,2303.0478502774854,9237.020406913653,1628.7359190935608,762.8916933956174,134.5183889040172,9379.516335711816
10,144,32027200,9534.983303181349,-158.495711833268,773.820574776034,-2310.2982542860946,-2417.788246615692,3344.12589912975,39.419172495752946,-23.102982542860946,45.69046905674818,0.0,2302.304171931366,9234.037675982354,1628.209983154179,762.0645014798014,134.3725326510349,9376.487591348081
10,145,32043900,9539.970718963601,-160.3112231454102,773.0005607863465,-2255.2129438604125,-2459.5209252080867,3336.948996267697,39.82034815898444,-22.552129438604126,45.763071025864186,0.0,2303.0830018315132,9237.161392096332,1628.7607785851474,761.2569453451786,134.23013871606426,9379.65949581819
10,146,32064400,9546.092995822055,-162.07798308467287,772.2007352756323,-2199.680103820934,-2500.6905941577984,3330.4723399023987,40.216291361201385,-21.99680103820934,45.838950105380995,0.0,2304.1524561102374,9241.450738926727,1629.5171061609624,760.4692709811703,134.09125047367723,9384.015012737382
10,147,32085900,9552.51392033214,-163.79575843887253,771.4213418784905,-2143.503753169674,-2541.004610990022,3324.3514815562194,40.60408047632059,-21.43503753169674,45.91461842717161,0.0,2305.3072680605883,9246.082436679015,1630.3337994411775,759.7017183210186,133.95591023057793,9388.718161893266
10,148,32105900,9558.486873364778,-165.46432664578518,770.6626180056996,-2086.5281774763334,-2580.1885670637707,3318.278601475365,40.98097609401168,-20.865281774763336,45.98695885964007,0.0,2306.364167357401,9250.321428227338,1631.0812480221418,758.9545211686986,133.8241592127154,9393.022546718992
10,149,32126100,9564.519555927742,-167.08347549459816,769.9247947719015,-2028.8871796791311,-2618.4073980162834,3312.4674322705037,41.348632122716865,-20.288871796791312,46.05809046417803,0.0,2307.447867088676,9254.667910447215,1631.8476501086757,758.2279071277017,133.696037552726,9397.436080433143
10,150,32146600,9570.641832786196,-168.6530028298589,769.2080969252005,-1970.601988328686,-2655.6606677498335,3306.9329867172182,41.7070486281324,-19.70601988328686,46.12813810365532,0.0,2308.5657498906203,9259.15149347518,1632.6382267667525,757.5220975317034,133.57158427770858,9401.988829956337
10,151,32167200,9576.793974409811,-170.17271625844998,768.5127427787036,-1911.675035562998,-2691.9157493387006,3301.6528956164557,42.055903640929884,-19.11675035562998,46.196852438393016,0.0,2309.703197005617,9263.713544676912,1633.4426394809911,756.837307377144,133.45083729733625,9406.621258151361
10,152,32186900,9582.67733314696,-171.6424328601126,767.8389441440197,-1852.0634296767591,-2727.050962435438,3296.505103782806,42.39398452950915,-18.520634296767593,46.26298540996749,0.0,2310.7869233586825,9268.060133670959,1634.2090603946922,756.1737452577383,133.33383339230892,9411.034900286846
10,153,32207100,9588.710015709923,-173.06197890202972,767.1869062667405,-1791.8686126983966,-2761.208550465876,3291.666110701318,42.722717770677484,-17.918686126983967,46.32828430052563,0.0,2311.9196335931515,9272.60318628259,1635.010123144901,755.5316133009361,133.22060820314957,9415.648036807894
10,154,32226200,9594.414185856092,-174.4311895579726,766.5568277639195,-1731.0167162080102,-2794.1991159729114,3286.938936380681,43.04021330185615,-17.310167162080102,46.39075175343067,0.0,2312.9840401976794,9276.872287997558,1635.7628809606388,754.9111071063517,133.11119621934762,9419.98299629812
10,155,32245200,9600.088491237098,-175.7499086325016,765.9489005635726,-1669.584180919969,-2826.1224146699724,3282.450188483938,43.34747246042338,-16.69584180919969,46.45163616520934,0.0,2314.0535115137677,9281.16170316109,1636.5192205854294,754.312415686183,133.0056307688532,9424.338582604596
10,156,32263600,9605.583608027126,-177.01798829070356,765.3633098462138,-1607.563397955514,-2856.9107867828625,3278.139612963815,43.64382229598135,-16.07563397955514,46.510313183721166,0.0,2315.0914188461993,9285.324522100782,1637.2532378803014,753.7357214076362,132.9039440079252,9428.565619736422
10,157,32281400,9610.899536226172,-178.2352887939351,764.8002339884488,-1544.975401838189,-2886.552755622626,3274.009133047379,43.929151554973764,-15.449754018381892,46.566782748740124,0.0,2316.09779650642,9289.360882432331,1637.9649571106147,753.1811999373751,132.80616691133605,9432.664247432236
10,158,32299400,9616.275193955546,-179.4016782420281,764.2598445086383,-1481.8789626783987,-2915.130118691469,3270.1603735797034,44.20428159067492,-14.818789626783987,46.62204453850734,0.0,2317.1313408726187,9293.506202470246,1638.6958888769705,752.6490201880115,132.71232926293658,9436.873515713518
10,159,32315500,9621.08342114682,-180.51703232240402,763.7423060146527,-1418.1964500011707,-2942.3887192189677,3266.333195769066,44.46667407752272,-14.181964500011707,46.673474486009965,0.0,2318.038089491097,9297.142972540747,1639.3371495630329,752.1393442666523,132.62245964658348,9440.566388824414
10,160,32331800,9625.95137786842,-181.5812340665252,763.247776153731,-1354.0473940466372,-2968.562312588989,3262.791220572989,44.7186696744003,-13.540473940466372,46.72369689975932,0.0,2318.9720640597543,9300.888939933127,1639.9976646831637,751.6523274255205,132.53658543743256,9444.370143801894
10,161,32347100,9630.520686938387,-182.5941736141031,762.7764055644591,-1289.39982142966,-2993.500869054619,3259.3863460064995,44.95877105083947,-12.893998214296602,46.77121213259375,0.0,2319.845295566602,9304.391280211354,1640.615221769837,751.1881180146636,132.4547327935997,9447.926513324284
10,162,32361600,9634.85107788705,-183.5557479854641,762.328337830885,-1224.2859895005936,-3017.217977243525,3256.1450376617067,45.187116921170556,-12.242859895005935,46.81627018522816,0.0,2320.672475295134,9307.708916895157,1641.2002106293796,750.7468574367653,132.3769266481932,9451.295329901586
10,163,32374900,9638.823091653752,-184.4658608624606,761.9037094387807,-1158.7147339954242,-3039.6564416610186,3253.0187700210727,45.40313801869162,-11.587147339954242,46.85837092155647,0.0,2321.424294899621,9310.724300630292,1641.7319041390735,750.3286801040719,132.30319070171865,9454.357230791291
10,164,32387900,9642.705511124968,-185.32442237830003,761.502649734068,-1092.7432839223547,-3060.9149983635166,3250.1213072382607,45.60782425158417,-10.927432839223547,46.89863986747516,0.0,2322.1667734362977,9313.702219388755,1642.2569915625484,749.93371339745,132.23354741485966,9457.381088746668
10,165,32399700,9646.229553414223,-186.13134891664689,761.1252808834182,-1026.3631637851183,-3080.8773966356093,3247.341509154097,45.80001551890779,-10.263631637851184,46.9359516354968,0.0,2322.8339344460032,9316.37805604608,1642.7288137612036,749.5620776275848,132.16801800163606,9460.098204497575
10,166,32410400,9649.425083286686,-186.8865629203373,760.7717178370389,-959.6039316353904,-3099.5472667509257,3244.6930462577247,45.979750387475896,-9.596039316353904,46.97043129731299,0.0,2323.4331299710625,9318.781298033447,1643.1525701647477,749.2138859983318,132.1066224229419,9462.538520366348
10,167,32420300,9652.38169503784,-187.58999271002855,760.4420682936588,-892.5001033665591,-3116.953420956128,3242.2145306748944,46.14731910100596,-8.925001033665591,47.002454230188896,0.0,2323.986376608405,9321.000249098042,1643.5438311063078,748.8892445722342,132.04937938046524,9464.791702327811
10,168,32429300,9655.069523902528,-188.2415723130888,760.1364326677225,-825.0733814382867,-3133.0768206055504,3239.894511951553,46.30253325081981,-8.250733814382867,47.031895495706685,0.0,2324.4863575580375,9323.00556315796,1643.897422079865,748.5882522382153,131.9963063109913,9466.82795158944
10,169,32437500,9657.518434645908,-188.8412413030132,759.854904058802,-757.3512336848936,-3147.9233300722294,3237.74646678474,46.44545331435141,-7.573512336848936,47.058880380774035,0.0,2324.9404206560166,9324.826710773958,1644.2185395404183,748.3110006814558,131.94741938109115,9468.677193342895
10,170,32445300,9659.847886328638,-189.38894464963698,759.5975682232394,-689.3669160669665,-3161.5364837810503,3235.821330550611,46.576516324919815,-6.893669160669665,47.083909645039995,0.0,2325.377911410159,9326.58139034927,1644.527936892044,748.0575743554657,131.9027334821973,9470.458941679
10,171,32453500,9662.296797072018,-189.88463258039454,759.3645035480225,-621.1581812053586,-3174.010356981765,3234.2200346151253,46.696664578944834,-6.211581812053586,47.107984794579316,0.0,2325.8575060330286,9328.504939318502,1644.8671104740336,747.8280504563589,131.86226222606737,9472.412164491623
10,172,32458900,9663.909494390831,-190.32826045285734,759.1557810269095,-552.6862611446899,-3184.9445896273232,3232.5429838216314,46.801895874260005,-5.526862611446899,47.12710120250221,0.0,2326.14455952053,9329.656247973076,1645.0701172529584,747.6224988993386,131.82601794063802,9473.581233937974
10,173,32465600,9665.910433656765,-190.71978863876248,758.9714642388021,-484.05154388570276,-3194.842480103708,3231.3038188652804,46.89724444698509,-4.840515438857028,47.14639038605275,0.0,2326.539734558923,9331.241208482474,1645.3495885541224,747.4409822974001,131.79401166626977,9475.190645018003
10,174,32474200,9668.4788034608,-191.05918241972594,758.8116093283796,-415.2731545056681,-3203.7765840793427,3230.5783063637678,46.98343695963861,-4.152731545056681,47.166603946284326,0.0,2327.0870376665157,9333.436321351272,1645.7366461785919,747.283555942259,131.7662531523838,9477.419621041074
10,175,32486100,9672.032710515217,-191.34641189481275,758.6762649889962,-346.37374595859444,-3211.919764822596,3230.542268342488,47.062203003976116,-3.4637374595859445,47.1894948985089,0.0,2327.889138170141,9336.65337075799,1646.3038987872683,747.1502677875078,131.74275085449233,9480.686298620405
10,176,32503900,9677.348638714266,-191.58145190011933,758.5654724478487,-277.3742629942833,-3219.595604848664,3231.521675702092,47.13677921716684,-2.773742629942833,47.21831851247028,0.0,2329.1367002206,9341.657068843373,1647.1861857630408,747.0411584340098,131.72351193162297,9485.767186814146
10,177,32533600,9686.218473967732,-191.76428194050035,758.4792654534184,-208.29524149222522,-3227.5537131989768,3234.2680592697952,47.21466235434039,-2.0829524149222522,47.26058645422418,0.0,2331.2697087857823,9350.212098927677,1648.694668387676,746.9562611175311,131.70854224413802,9494.454192027231
10,178,32579800,9700.015995473126,-191.89488613355377,758.4176702651911,-139.09869330017256,-3236.3698109677007,3239.3576523472866,47.301610143649334,-1.3909869330017255,47.322057931049144,0.0,2334.6254857160134,9363.671385056647,1651.0679036732888,746.8956016986165,131.6978463519493,9508.121109339572
10,179,32647000,9720.085117662788,-191.97325316595715,758.3807056456576,-69.70619023362768,-3246.6057652562513,3247.353991783467,47.40324162565676,-0.6970619023362769,47.40836647593003,0.0,2339.534018740798,9383.358435724083,1654.5392618765325,746.8591986547128,131.69142751312916,9528.11186449683
10,180,32675000,9728.447251908481,-191.99937626222766,758.3683828545993,-4.895608413712132e-13,-3250.7205761179566,3250.7205761179566,47.444147022670364,-4.895608413712132e-15,47.444147022670364,0.0,2341.580844170855,9391.567804133232,1655.986795021641,746.8470630745398,131.6892876829181,9536.447875646254
10,181,32598900,9705.720165619294,-191.97325316595715,758.3807056456576,69.6010984700051,-3240.5850621505597,3241.3324201540295,47.34303459459986,0.696010984700051,47.34815050153809,0.0,2336.0068462578047,9369.211719580002,1652.0448141319068,746.8591986547128,131.69142751312916,9513.746912453336
10,182,32420900,9652.56088362882,-191.89488613355377,758.4176702651911,138.4044505605127,-3216.489300035004,3219.4656713769486,47.102805034322365,1.384044505605127,47.123134671781756,0.0,2322.9733504239634,9316.937222992312,1642.8274099805444,746.8956016986165,131.6978463519493,9460.665997495265
10,183,32134300,9566.968466671124,-191.76428194050035,758.4792654534184,205.6790606601913,-3177.6340091431416,3184.2835571062406,46.71546531378204,2.056790606601913,46.760721627051254,0.0,2301.9890440776926,9232.773767195215,1627.987121933852,746.9562611175311,131.70854224413802,9375.204184730623
10,184,31738400,9448.733861390061,-191.58145190011933,758.5654724478487,270.6893155228695,-3123.9964021163396,3135.7018713477964,46.18078718984359,2.706893155228695,46.26005162153892,0.0,2273.002593448641,9116.515463681337,1607.4876462929615,747.0411584340098,131.72351193162297,9257.152409489941
10,185,31246300,9301.769352022015,-191.34641189481275,758.6762649889962,332.8462963169822,-3057.300307896009,3075.365316451521,45.51600843471025,3.328462963169822,45.63754692712797,0.0,2236.974617496236,8972.015144657544,1582.0083413280863,747.1502677875078,131.74275085449233,9110.422940127202
10,186,30648100,9123.118326815824,-191.05918241972594,758.8116093283796,391.3770335640268,-2976.420180398396,3002.041484171096,44.70987292282914,3.9137703356402684,44.88084597036544,0.0,2193.179144294507,8796.361095764867,1551.0357932376235,747.283555942259,131.7662531523838,8932.059144396098
10,187,29939900,8911.616059930126,-190.7197886387625,758.9714642388021,445.5175059095208,-2881.0079255569617,2915.251707004709,43.75889890151762,4.455175059095208,43.985109047044816,0.0,2141.3301807066237,8588.40626118299,1514.367745132073,747.4409822974001,131.79401166626977,8720.896271291364
10,188,29140100,8672.757668154949,-190.3282604528573,759.1557810269095,494.8627218154845,-2773.508728643197,2817.310735666663,42.687537264418744,4.948627218154845,42.97341909884995,0.0,2082.7769911929336,8353.56224508377,1472.9584088358474,747.6224988993386,131.82601794063802,8482.429407702091
10,189,28228500,8400.510468927327,-189.88463258039454,759.3645035480225,538.4159095379373,-2651.5962139139365,2705.7077028545204,41.472523148266546,5.384159095379373,41.82056127609792,0.0,2016.0383014458,8085.887980716803,1425.7602139866603,747.8280504563589,131.86226222606737,8210.625836346931
10,190,27228200,8101.773222999958,-189.38894464963698,759.5975682232394,575.9526525898324,-2518.332233237843,2583.3541559356445,40.14447381948775,5.759526525898324,40.55552889614515,0.0,1942.8080244866012,7792.177382131301,1373.971110936003,748.0575743554657,131.9027334821973,7912.384278350321
10,191,26107900,7767.198258876763,-188.8412413030132,759.854904058802,606.1541564221109,-2370.081799037012,2446.3668153967265,38.66703800399924,6.061541564221109,39.13926563104501,0.0,1860.7909206902598,7463.224746001103,1315.967885811075,748.3110006814558,131.94741938109115,7578.35701757375
10,192,24558800,7304.563181733818,-188.24157231308877,760.1364326677225,620.2169896518843,-2169.303271688124,2256.223791827762,36.664797761645545,6.202169896518844,37.18567340156223,0.0,1747.3426771547745,7008.208693885848,1235.7362791677065,748.5882522382153,131.9963063109913,7116.321609420729
10,193,21696700,6449.803737998216,-187.58999271002858,760.4420682936588,590.5070698596145,-1808.8778821189146,1902.8236365919984,33.06656371263384,5.905070698596145,33.58969329596642,0.0,1537.62490387193,6167.076647379423,1087.4220050300962,748.8892445722342,132.04937938046524,6262.213745288187
10,194,17431700,5176.071503788249,-186.8865629203373,760.7717178370389,505.9574103300527,-1280.0704485346173,1376.434980040652,27.784982205312808,5.059574103300527,28.24189310680746,0.0,1225.045219970891,4913.388010978474,866.3628730250044,749.2138859983318,132.1066224229419,4989.184940867912
10,195,11960100,3541.991013119256,-186.1313489166469,761.1252808834182,364.09037916036937,-609.2417159459303,709.7445122337215,21.083658712011,3.640903791603694,21.395720252056755,0.0,823.9982861427798,3304.8766153276742,582.7389151947398,749.5620776275848,132.16801800163606,3355.859664202609
10,196,5760750,1690.5696939751629,-185.32442237830003,761.502649734068,173.9220029052814,143.39560836383077,225.41331724771243,13.564718184310692,1.7392200290528141,13.675761979839647,0.0,369.5981501404804,1482.3772136535574,261.38309835455885,749.93371339745,132.23354741485966,1505.245271596863
10,197,1006230,270.6434613383583,-184.4658608624606,761.9037094387807,10.56182382093429,715.7825110034007,715.860429958772,7.848748492047429,0.10561823820934291,7.849459096247284,0.0,21.160060968434372,84.8683690846526,14.964583278348423,750.3286801040719,132.30319070171865,86.17760047589769
10,198,54565,-13.569056051894453,-183.5557479854641,762.328337830885,-25.534821137421904,829.3349560761234,829.7279653358115,6.721587587974072,-0.25534821137421904,6.726436085465996,0.0,-48.40205399995775,-194.1300353270029,-34.23036299403807,750.7468574367653,132.3769266481932,-197.12480403735856
10,199,54189,-13.68134756890804,-182.5941736141031,762.7764055644591,-26.786578156326282,828.9819896719799,829.414648996411,6.733942463573473,-0.26786578156326285,6.739268000283894,0.0,-48.19352096030247,-193.29365498754126,-34.08288657405687,751.1881180146636,132.4547327935997,-196.27552118301116
10,200,52584,-14.160677049777206,-181.5812340665252,763.247776153731,-28.06368456732706,828.7566670809488,829.2316827175727,6.745479877700923,-0.2806368456732706,6.751315117783905,0.0,-48.062498264351625,-192.76815165676112,-33.99022615838817,751.6523274255205,132.53658543743256,-195.74191111630242
10,201,51364,-14.5250271847681,-180.51703232240402,763.7423060146527,-29.299932334720157,828.4682775881001,828.9862320959332,6.758104109452045,-0.2929993233472016,6.764452657656386,0.0,-47.89065659509796,-192.07893236613154,-33.868698201825424,752.1393442666523,132.62245964658348,-195.04205950717213
10,202,51458,-14.496954305514702,-179.40167824202814,764.2598445086383,-30.448040231318863,828.0105642768393,828.5702008327223,6.772874760991837,-0.3044804023131886,6.779715395462633,0.0,-47.609899367638675,-190.95287663128545,-33.67014419399056,752.6490201880115,132.71232926293658,-193.89863254754283
10,203,52575,-14.163364878641893,-178.2352887939351,764.8002339884488,-31.512961711939855,827.4210853405621,828.0209654483465,6.789413145341882,-0.3151296171193986,6.7967225582428314,0.0,-47.24159432931821,-189.47568580586454,-33.409675595813844,753.1811999373751,132.80616691133605,-192.39865367257698
10,204,53705,-13.82589303229787,-177.01798829070358,765.3633098462138,-32.53873926447778,826.8189263721343,827.4589455435784,6.806525164431381,-0.32538739264477784,6.8142983328681614,0.0,-46.859835293009745,-187.94453394183355,-33.139692210623124,753.7357214076362,132.9039440079252,-190.84388132300145
10,205,54794,-13.500665739670753,-175.7499086325016,765.9489005635726,-33.52699634380841,826.2112913693788,826.8912609709298,6.824135400029872,-0.33526996343808413,6.83236634749079,0.0,-46.46861446491993,-186.3754329037288,-32.863017362147595,754.312415686183,133.0056307688532,-189.25057437217234
10,206,55806,-13.19843431621929,-174.43118955797257,766.5568277639195,-34.478832446904015,825.6031897254078,826.322828422203,6.842190244872955,-0.3447883244690402,6.850871939813559,0.0,-46.070606036109304,-184.7791082860686,-32.58154226208498,754.9111071063517,133.11119621934762,-187.62962387419185
10,207,56771,-12.910239332394527,-173.06197890202972,767.1869062667405,-35.391911357079124,824.9921503402467,825.7509524744925,6.860710762616256,-0.35391911357079125,6.8698333973415435,0.0,-45.663646406307144,-183.1468823621393,-32.29373679308444,755.5316133009361,133.22060820314957,-185.97221823442425
10,208,57689,-12.63608078819646,-171.64243286011256,767.8389441440197,-36.26545854089014,824.3791529135106,825.1764485499924,6.879683376019662,-0.3626545854089014,6.889235204476575,0.0,-45.24777392776514,-181.47890895442072,-31.99962807819941,756.1737452577383,133.33383339230892,-184.27851364830903
10,209,58543,-12.381035693702836,-170.17271625844998,768.5127427787036,-37.09976628992867,823.7670574735844,824.6020601705134,6.899075572807038,-0.37099766289928665,6.90904356804757,0.0,-44.82427568175755,-179.7803502639476,-31.700126352752164,756.837307377144,133.45083729733625,-182.55375195215282
10,210,60069,-11.925299377312587,-168.6530028298589,769.2080969252005,-37.84815827952044,823.0770306447414,823.9467710114023,6.9196716441866535,-0.3784815827952044,6.930014716569943,0.0,-44.339223454577315,-177.834912039404,-31.357093104463555,757.5220975317034,133.57158427770858,-180.5783022071715
10,211,60884,-11.681901541232605,-167.0834754945982,769.9247947719015,-38.595078331385245,822.4609041143372,823.3659689761162,6.939949101410662,-0.38595078331385246,6.950672739908795,0.0,-43.89407753562697,-176.0495292750367,-31.042281952213735,758.2279071277017,133.696037552726,-178.7653770358308
10,212,61667,-11.448060430004844,-165.4643266457852,770.6626180056996,-39.29860476137947,821.8454353114713,822.7844796047705,6.96063607025926,-0.39298604761379474,6.971720916403164,0.0,-43.43909410243977,-174.22469039613478,-30.72051362241754,758.9545211686986,133.8241592127154,-176.91238707579004
10,213,62470,-11.208246365744444,-163.79575843887255,771.4213418784905,-39.95452144265618,821.2262860365433,822.1976506054284,6.981771506054939,-0.3995452144265618,6.9931945304797445,0.0,-42.970509632854835,-172.34530073977254,-30.389126518736465,759.7017183210186,133.95591023057793,-175.004004804617
10,214,63224,-10.983066036414007,-162.07798308467287,772.2007352756323,-40.5667452557693,820.6119441169733,821.614035693211,7.003265978453674,-0.405667452557693,7.015005377548284,0.0,-42.49343600240533,-170.43186291887292,-30.05173580500385,760.4692709811703,134.09125047367723,-173.06104912108688
10,215,63955,-10.764754603071102,-160.31122314541017,773.0005607863465,-41.132917412829435,820.0008393597989,821.0318467913808,7.025130513305582,-0.41132917412829434,7.037162099771911,0.0,-42.00602127933264,-168.47694924084834,-29.707031778612098,761.2569453451786,134.23013871606426,-171.07597774848128
10,216,64667,-10.552117475109204,-158.49571183326802,773.820574776034,-41.65215397953158,819.3937731659101,820.4517398568922,7.047352297936927,-0.41652153979531586,7.059650459077301,0.0,-41.508029406634364,-166.47961293277427,-29.35484749795,762.0645014798014,134.3725326510349,-169.04782930837723
10,217,65383,-10.33828575654078,-156.63169331089784,774.6605274604904,-42.122156659718534,818.7896832663805,819.8724422159374,7.069937035248543,-0.42122156659718535,7.082473952690934,0.0,-40.99783374629182,-164.43332990589965,-28.994032590146222,762.8916933956174,134.5183889040172,-166.96997906743863
10,218,66088,-10.127739162140303,-154.71942299334253,775.5201629819907,-42.543443124861184,818.1913931543038,819.2967108347859,7.092851450896074,-0.42543443124861186,7.105598930404838,0.0,-40.476596962791774,-162.34276335278014,-28.625409301864558,763.7382691219556,134.66766304578348,-164.84716215548283
10,219,66771,-9.92376281607573,-152.75916785082507,776.3992194872278,-42.916369195314545,817.6012730717513,818.7268509542465,7.116066684955466,-0.42916369195314547,7.128996180334503,0.0,-39.94519123792469,-160.21141140351142,-28.2495944478229,764.603970783649,134.82030960598416,-162.6829306669008
10,220,67471,-9.714709459933413,-150.75120671184666,777.2974292070747,-43.237390804982006,817.0168505058223,818.1601346766266,7.1396021885334795,-0.43237390804982007,7.152682476307356,0.0,-39.4008251657018,-158.02807834017605,-27.864613920884015,765.4885346795851,134.9762820869983,-160.46591617178007
10,221,68173,-9.505058808487835,-148.69583056603287,778.2145185381495,-43.50718845129071,816.4409864444079,817.5993883273483,7.163423962816568,-0.4350718845129071,7.176623887020152,0.0,-38.844670145598286,-155.79746238945464,-27.47129614517316,766.3916913630324,135.13553297809722,-158.2008893745207
10,222,68713,-9.343789076606619,-146.59334286616397,779.150208126158,-43.73907747437342,815.8903325538387,817.0618958519132,7.187359988935931,-0.43739077474373417,7.200656518706335,0.0,-38.288826805692615,-153.5680965197281,-27.07819879246978,767.3131657237159,135.29801376991682,-155.93713194277058
10,223,69235,-9.187895002454779,-144.44405982882108,780.1042129509871,-43.92118696765484,815.3523836828755,816.5344942144176,7.211529704603617,-0.4392118696765484,7.224892230811827,0.0,-37.722813271399446,-151.2979402282618,-26.677908987859208,768.2526770716186,135.46367496923386,-153.63195483127586
10,224,69948,-8.974959226841248,-142.24831073307735,781.0762424135257,-44.03510937615107,814.8096298525707,815.9986665174476,7.2361024859239516,-0.4403510937615107,7.249488828363814,0.0,-37.1313844261983,-148.92584869238596,-26.25964524937411,769.209939222483,135.63246611404227,-151.22326995991858
10,225,69935,-8.978841646312462,-140.0064382166626,782.0660004241835,-44.16086227044642,814.345522855431,815.5420359191515,7.260237983145382,-0.4416086227044642,7.27365614718993,0.0,-36.581868001552415,-146.72185869375144,-25.87102234740323,770.1846605849846,135.80433578892422,-148.98527986297506
10,226,69759,-9.031403632999673,-137.71879856902734,783.0731854930824,-44.25088693088634,813.9091290339685,815.1111650069598,7.284439594651405,-0.4425088693088634,7.29786779186511,0.0,-36.03306669687843,-144.5207368846654,-25.48290518463554,771.1765442495545,135.97923164071187,-146.75020220202703
10,227,69654,-9.06276163642102,-135.38576202073378,784.0974908218931,-44.28429679328773,813.4810629175573,814.6855458813264,7.308895132400805,-0.4428429679328773,7.322298679422998,0.0,-35.46791220115938,-142.25402600873338,-25.083222899743404,772.1852880788189,136.15710039443437,-144.4485236571548
10,228,69588,-9.082472381428724,-133.0077130285996,785.1386043972904,-44.263598769529764,813.0657081468979,814.2696801063187,7.33355461452375,-0.44263598769529766,7.346900700418209,0.0,-34.888845473636096,-139.931516218738,-24.673701760807667,773.2105847996364,136.3378878695464,-142.0901854100283
10,229,69563,-9.089938572719522,-130.585050556024,786.1962090859935,-44.188340369205925,812.6644603457535,813.8649362969506,7.358397838476333,-0.44188340369205925,7.371653796248957,0.0,-34.29581781586305,-137.55301219588247,-24.254307327854615,774.2521220966934,136.5215389964317,-139.6749891287435
10,230,69589,-9.082173733777093,-128.1181883479253,787.2699827313686,-44.05735347095067,812.2780917557607,813.472033164782,7.383410736595172,-0.4405735347095067,7.396543729658826,0.0,-33.68819751893715,-135.11598029414267,-23.824592850730628,775.3095827076389,136.70799783317787,-137.2003620817024
10,231,69685,-9.053503559220433,-125.60755519972466,788.359598251562,-43.868602613855806,811.906738475005,813.091019675173,7.408585505644506,-0.43868602613855806,7.421562141757967,0.0,-33.06469659955474,-132.61525469464164,-23.383647456190243,776.3826445197278,136.89720758261706,-134.6610587589451
10,232,71719,-8.446054235801189,-123.05359521981099,789.4647237391308,-43.43760989505518,811.4081609287495,812.570015183412,7.435338004071244,-0.43437609895055185,7.448015428966675,0.0,-32.28844368423471,-129.50187430227444,-22.8346744918072,777.4709806679369,137.08911060962666,-131.49964945561217
10,233,79964,-5.983704348096341,-120.45676808493049,790.5850225621456,-42.329574973841204,810.4718822952003,811.5765305309112,7.466766369738645,-0.42329574973841205,7.478755198026382,0.0,-31.046212598003102,-124.51955754657118,-21.95615762134085,778.5742596345324,137.28364845868558,-126.44047243302683
10,234,97839,-0.645377575176492,-117.81754928794408,791.7201534667325,-40.17438938230079,808.8805477729419,809.8775970032109,7.505037429271648,-0.4017438938230079,7.515782392472022,0.0,-29.08740486019783,-116.66320881931931,-20.570871370871735,779.6921453500534,137.48076187168053,-118.46292686312057
10,235,127669,8.263281873002478,-115.1364303774078,792.8697706810218,-36.697992268568534,806.5205081192951,807.3549855259147,7.551280864720684,-0.36697992268568536,7.560192918276037,0.0,-26.24164894071565,-105.24950523596343,-18.558327479317207,780.8242972956817,137.6803908059564,-106.87314850440532
10,236,162888,18.78135351582565,-112.41391918843279,794.0335240204735,-32.539458305110095,803.9185123672033,804.5767774883185,7.600222288467317,-0.32539458305110097,7.607184792601951,0.0,-22.990554242890852,-92.21007660880824,-16.25912439932741,781.9703706069675,137.88247445260598,-93.63256567260714
10,237,185088,25.411331382053376,-109.65054006429209,795.2110589945465,-29.61521311845934,802.3623604521678,802.9087235286626,7.6389767190558775,-0.29615213118459344,7.644715259516398,0.0,-20.684107956189518,-82.95942581788199,-14.627985075775008,783.1300161788778,138.08695125499284,-84.23920868223871
10,238,156134,16.764287276703932,-106.84683406824692,796.4020169146811,-32.02361242009672,804.3134547108789,804.9507097837616,7.642923068333962,-0.3202361242009672,7.649629023927545,0.0,-22.118882073468825,-88.71399049139654,-15.642670089947423,784.3028807721375,138.2937589275022,-90.082546791543
10,239,115921,4.754769261631156,-104.00335918507673,797.6060350035574,-35.66146019540868,806.9161741692699,807.7038144513373,7.640610400723899,-0.3566146019540868,7.6489281124858985,0.0,-24.369513681210133,-97.74078083213851,-17.23433677621879,785.4886071208299,138.50283447451358,-99.24858992344558
10,240,82777,-5.143608504055863,-101.12069051180457,798.822746505602,-38.57688841429339,808.9592109517131,809.8784978645544,7.644144571307321,-0.3857688841429339,7.653872474703252,0.0,-26.092151945822955,-104.64990553922689,-18.452601875157942,786.6868340412226,138.71411420959004,-106.26429901586043
10,241,69662,-9.060372455207965,-98.19942043711988,800.0517807987051,-39.32469783234595,809.6952324959027,810.6496169037516,7.660991605876739,-0.3932469783234595,7.671077862417666,0.0,-26.336585661816766,-105.63027562684819,-18.625467572685096,787.8971965417883,138.92753377487753,-107.25979289232785
10,242,65823,-10.206880789822751,-95.24015880901344,801.2927635071148,-39.02819802236329,809.8709869236268,810.8108384213435,7.68367664945142,-0.3902819802236329,7.693582187603657,0.0,-25.891481945779304,-103.84506212911919,-18.310686266710544,789.1193259343844,139.14302816070906,-105.44703959883618
