%time	revolution	shaft_angle	e_1	e_2	e_3	e_4	e_1_velocity	e_2_velocity	e_3_velocity	e_4_velocity	variable_gap_length	lout	pos_A	pos_B	zRK	Stroke	lA	lB	z_A	z_B	Piston_Velocity	Piston_Leakage	Poiseuille_Leakage	Couette_Leakage	MTK	MTKtan	Axial_Friction	FTKy_p	FTKy_c	Circumferential_Friction	FTKx_p	FTKx_c	FTG	pDC	FTby	FTby_p	FTby_c	FTbx	FTbx_p	FTbx_c	High_Pressure	Low_Pressure	F_1	F_2	F_3	F_4	F_Fluid_1	F_Fluid_2	F_Fluid_3	F_Fluid_4	F_Contact_1	F_Contact_2	F_Contact_3	F_Contact_4	dF_1	dF_2	dF_3	dF_4	Total_Leakage	Total_Torque_Loss	MFT	Total_Mechanical_Power_Loss	Total_Volumetric_Power_Loss	Mechanical_Power_Loss	Volumetric_Power_Loss
2.48518519e-002	1.86388889e+000	3.11000000e+002	-4.64804550e-006	-1.74407647e-005	2.13924458e-009	2.62434303e-005	-2.67319066e-003	1.74320727e-003	5.67305233e-003	3.81313093e-003	3.41000000e-002	2.52967899e-002	1.77867899e-002	0.00000000e+000	5.98960000e-002	-3.57121010e-003	7.10300000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	3.77256199e+000	2.16973722e-006	-5.25919322e-008	2.22232915e-006	9.82731669e-002	-1.39772818e-001	-1.24110435e+001	-7.05435038e-001	-1.17056085e+001	-1.43344240e+001	-1.04483815e-001	-1.42299402e+001	3.70865201e+001	7.11157000e-001	1.10001735e+001	-7.05435038e-001	1.17056085e+001	1.41254563e+001	-1.04483815e-001	1.42299402e+001	3.18189000e+002	1.06896000e+000	-1.52744944e+001	-3.02608379e+002	3.54660069e+001	1.31598049e+003	1.83942092e+001	3.00869895e+002	-3.40390223e+001	-1.31842610e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-3.11971487e+000	1.73848404e+000	-1.42698459e+000	2.44560385e+000	9.32791009e-006	2.69199318e+000	-4.47638757e+000	4.29437509e+003	2.98993237e+001	1.13929178e+002	-6.26713407e-002
2.48888889e-002	1.86666667e+000	3.12000000e+002	-4.74705256e-006	-1.73762015e-005	2.12252294e-007	2.63846574e-005	-2.59474999e-003	1.70613311e-003	5.64536959e-003	3.73374434e-003	3.41000000e-002	2.54334803e-002	1.79234803e-002	0.00000000e+000	6.00330000e-002	-3.43451972e-003	6.96600000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	3.71367940e+000	2.13747918e-006	-5.03596150e-008	2.18783880e-006	9.53187954e-002	-1.39556117e-001	-1.22252654e+001	-7.05514882e-001	-1.15197506e+001	-1.43122002e+001	-8.61567458e-002	-1.42260434e+001	3.70865201e+001	7.37228000e-001	1.08142357e+001	-7.05514882e-001	1.15197506e+001	1.41398867e+001	-8.61567458e-002	1.42260434e+001	3.18388000e+002	1.10104000e+000	-1.54088577e+001	-3.08083103e+002	3.56703797e+001	1.32330059e+003	1.86418004e+001	3.06178682e+002	-3.40848177e+001	-1.32588715e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-3.23294265e+000	1.90442060e+000	-1.58556195e+000	2.58655966e+000	9.19912051e-006	2.68563931e+000	-4.47158571e+000	4.26989860e+003	2.35454150e+001	1.12481365e+002	-5.61669680e-002
2.49259259e-002	1.86944444e+000	3.13000000e+002	-4.84315441e-006	-1.73130114e-005	4.21340056e-007	2.65229442e-005	-2.53428660e-003	1.68359491e-003	5.63683006e-003	3.63644896e-003	3.41000000e-002	2.55679642e-002	1.80579642e-002	0.00000000e+000	6.01670000e-002	-3.30003577e-003	6.83200000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	3.65371585e+000	2.10536372e-006	-4.73561085e-008	2.15271982e-006	9.24059363e-002	-1.39335684e-001	-1.20427486e+001	-7.11376833e-001	-1.13313717e+001	-1.42895936e+001	-6.65290604e-002	-1.42230645e+001	3.70865201e+001	8.28030000e-001	1.06199949e+001	-7.11376833e-001	1.13313717e+001	1.41565355e+001	-6.65290604e-002	1.42230645e+001	3.18579000e+002	1.21764000e+000	-1.58484050e+001	-3.13815857e+002	3.65807719e+001	1.33131392e+003	1.84909535e+001	3.11917128e+002	-3.51797434e+001	-1.33398909e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-2.64254855e+000	1.89872839e+000	-1.40102849e+000	2.67517201e+000	9.00069745e-006	2.70071367e+000	-4.46061957e+000	4.25186534e+003	1.28752243e+001	1.11205000e+002	-3.62059398e-002
2.49629630e-002	1.87222222e+000	3.14000000e+002	-4.93701688e-006	-1.72506560e-005	6.30111540e-007	2.66576275e-005	-2.49306459e-003	1.66060480e-003	5.63504462e-003	3.55318858e-003	3.41000000e-002	2.57002044e-002	1.81902044e-002	0.00000000e+000	6.03000000e-002	-3.16779557e-003	6.69900000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	3.59268975e+000	2.07284956e-006	-4.41155847e-008	2.11696515e-006	8.94082950e-002	-1.39104530e-001	-1.18466875e+001	-7.07284466e-001	-1.11394031e+001	-1.42658875e+001	-4.62781192e-002	-1.42196094e+001	3.70974414e+001	1.01615000e+000	1.04321186e+001	-7.07284466e-001	1.11394031e+001	1.41733313e+001	-4.62781192e-002	1.42196094e+001	3.18769000e+002	1.41832000e+000	-1.67517605e+001	-3.20060478e+002	3.85546243e+001	1.34052092e+003	1.88775106e+001	3.18081398e+002	-3.74484939e+001	-1.34312325e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-2.12575010e+000	1.97907950e+000	-1.10613034e+000	2.60232774e+000	8.65561933e-006	2.69688451e+000	-4.42298609e+000	4.25120810e+003	-3.69757395e+000	1.09802129e+002	3.34765204e-003
2.50000000e-002	1.87500000e+000	3.15000000e+002	-5.02935261e-006	-1.71891521e-005	8.38816896e-007	2.67892271e-005	-2.46323346e-003	1.62983791e-003	5.63294190e-003	3.48421906e-003	3.41000000e-002	2.58301642e-002	1.83201642e-002	0.00000000e+000	6.04300000e-002	-3.03783577e-003	6.56900000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	3.53061977e+000	2.04029340e-006	-4.02745213e-008	2.08056792e-006	8.63476382e-002	-1.38877468e-001	-1.16390805e+001	-6.96132416e-001	-1.09429481e+001	-1.42426012e+001	-2.81907365e-002	-1.42144105e+001	3.71253436e+001	1.31274000e+000	1.02468157e+001	-6.96132416e-001	1.09429481e+001	1.41862197e+001	-2.81907365e-002	1.42144105e+001	3.18956000e+002	1.70779000e+000	-1.81514189e+001	-3.26849331e+002	4.16593331e+001	1.35106367e+003	1.97249762e+001	3.25225948e+002	-4.09469023e+001	-1.35346589e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-1.57355730e+000	1.62338321e+000	-7.12430854e-001	2.40222512e+000	8.20638551e-006	2.71401824e+000	-4.35035006e+000	4.16905201e+003	-2.16721261e+001	1.08325492e+002	6.38081358e-002
2.50370370e-002	1.87777778e+000	3.16000000e+002	-5.12058348e-006	-1.71287878e-005	1.04744437e-006	2.69182722e-005	-2.44821267e-003	1.60333438e-003	5.64415268e-003	3.40795374e-003	3.41000000e-002	2.59578077e-002	1.84478077e-002	0.00000000e+000	6.05570000e-002	-2.91019233e-003	6.44200000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	3.46752487e+000	2.00812432e-006	-3.54242114e-008	2.04354853e-006	8.32893660e-002	-1.38656874e-001	-1.14280332e+001	-6.84941720e-001	-1.07430915e+001	-1.42199782e+001	-1.12517106e-002	-1.42087264e+001	3.71606052e+001	1.68724000e+000	1.00581498e+001	-6.84941720e-001	1.07430915e+001	1.41974747e+001	-1.12517106e-002	1.42087264e+001	3.19142000e+002	2.06882000e+000	-1.98681366e+001	-3.34050696e+002	4.54758571e+001	1.36263028e+003	2.15802541e+001	3.32272932e+002	-4.46529294e+001	-1.36512938e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-1.71211748e+000	1.77776364e+000	-8.22927689e-001	2.49909542e+000	7.69891225e-006	2.71175838e+000	-4.24969851e+000	4.07439367e+003	-3.62323661e+001	1.06955656e+002	1.38006336e-001
2.50740741e-002	1.88055556e+000	3.17000000e+002	-5.21125802e-006	-1.70694050e-005	1.25648707e-006	2.70444927e-005	-2.41940205e-003	1.56529344e-003	5.64498980e-003	3.33593784e-003	3.41000000e-002	2.60830995e-002	1.85730995e-002	0.00000000e+000	6.06830000e-002	-2.78490050e-003	6.31600000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	3.40342421e+000	1.97523749e-006	-3.06995484e-008	2.00593704e-006	8.02499629e-002	-1.38458275e-001	-1.12153988e+001	-6.74800160e-001	-1.05405986e+001	-1.41996108e+001	3.86560843e-003	-1.42034764e+001	3.71866289e+001	1.96340000e+000	9.86579846e+000	-6.74800160e-001	1.05405986e+001	1.42073420e+001	3.86560843e-003	1.42034764e+001	3.19313000e+002	2.32633000e+000	-2.09829662e+001	-3.40769672e+002	4.78993844e+001	1.37309285e+003	2.26839494e+001	3.38743242e+002	-4.71239746e+001	-1.37573035e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-1.70098318e+000	2.02642974e+000	-7.75409806e-001	2.63749247e+000	7.26074725e-006	2.69830932e+000	-4.16237515e+000	4.06584925e+003	-4.33566446e+001	1.05600436e+002	1.90294380e-001
2.51111111e-002	1.88333333e+000	3.18000000e+002	-5.30086550e-006	-1.70114312e-005	1.46556076e-006	2.71680460e-005	-2.32665545e-003	1.50588766e-003	5.59069623e-003	3.26364320e-003	3.41000000e-002	2.62060052e-002	1.86960052e-002	0.00000000e+000	6.08060000e-002	-2.66199482e-003	6.19300000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	3.33833724e+000	1.94004160e-006	-2.77310617e-008	1.96777267e-006	7.73043538e-002	-1.38293292e-001	-1.10114946e+001	-6.76095511e-001	-1.03353991e+001	-1.41826910e+001	1.58103132e-002	-1.41985013e+001	3.71707200e+001	1.79460000e+000	9.65930356e+000	-6.76095511e-001	1.03353991e+001	1.42143116e+001	1.58103132e-002	1.41985013e+001	3.19475000e+002	2.13142000e+000	-1.97662213e+001	-3.44940273e+002	4.50050496e+001	1.37783418e+003	2.23390862e+001	3.42502203e+002	-4.37494872e+001	-1.38096808e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-2.57286490e+000	2.43806985e+000	-1.25556242e+000	3.13389959e+000	7.16283549e-006	2.71762578e+000	-4.12040238e+000	4.00495094e+003	-4.23045224e+001	1.04223918e+002	1.54155706e-001
2.51481481e-002	1.88611111e+000	3.19000000e+002	-5.38703793e-006	-1.69556576e-005	1.67262359e-006	2.72889217e-005	-2.20071077e-003	1.44780767e-003	5.51557396e-003	3.17581651e-003	3.41000000e-002	2.63264909e-002	1.88164909e-002	0.00000000e+000	6.09260000e-002	-2.54150915e-003	6.07300000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	3.27228363e+000	1.90280458e-006	-2.62805188e-008	1.92908510e-006	7.45133483e-002	-1.38104489e-001	-1.08254105e+001	-6.96566240e-001	-1.01288442e+001	-1.41633283e+001	3.22934038e-002	-1.41956217e+001	3.71279638e+001	1.34058000e+000	9.43227800e+000	-6.96566240e-001	1.01288442e+001	1.42279151e+001	3.22934038e-002	1.41956217e+001	3.19668000e+002	1.66168000e+000	-1.71090250e+001	-3.47329354e+002	3.88572450e+001	1.37863974e+003	2.04724970e+001	3.44806450e+002	-3.71077518e+001	-1.38212798e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-3.36347204e+000	2.52290432e+000	-1.74949319e+000	3.48824136e+000	7.18887602e-006	2.71085531e+000	-4.08599803e+000	3.97485866e+003	-3.97070815e+001	1.02954726e+002	6.48057186e-002
2.51851852e-002	1.88888889e+000	3.20000000e+002	-5.46854573e-006	-1.69020351e-005	1.87690410e-006	2.74065445e-005	-2.08687749e-003	1.39780668e-003	5.45245792e-003	3.07997478e-003	3.41000000e-002	2.64445234e-002	1.89345234e-002	0.00000000e+000	6.10440000e-002	-2.42347658e-003	5.95500000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	3.20528327e+000	1.86577065e-006	-2.41048505e-008	1.88987550e-006	7.17116236e-002	-1.37888075e-001	-1.06334763e+001	-7.11915764e-001	-9.92156057e+000	-1.41411339e+001	5.46387564e-002	-1.41957726e+001	3.71032790e+001	1.07822000e+000	9.20964481e+000	-7.11915764e-001	9.92156057e+000	1.42504114e+001	5.46387564e-002	1.41957726e+001	3.19788000e+002	1.38911000e+000	-1.54116469e+001	-3.50687594e+002	3.49164406e+001	1.38173155e+003	1.80511978e+001	3.48332807e+002	-3.34976405e+001	-1.38524108e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-2.63955086e+000	2.35478702e+000	-1.41880006e+000	3.50953351e+000	7.21456272e-006	2.72432976e+000	-4.04972650e+000	4.02213196e+003	-3.69157836e+001	1.01718851e+002	1.45940580e-002
2.52222222e-002	1.89166667e+000	3.21000000e+002	-5.54583749e-006	-1.68502645e-005	2.07884699e-006	2.75206176e-005	-1.97200056e-003	1.33901072e-003	5.37711149e-003	2.99475175e-003	3.41000000e-002	2.65600705e-002	1.90500705e-002	0.00000000e+000	6.11600000e-002	-2.30792952e-003	5.83900000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	3.13735631e+000	1.82804107e-006	-2.20854182e-008	1.85012649e-006	6.88876487e-002	-1.37696109e-001	-1.04333258e+001	-7.20894819e-001	-9.71243095e+000	-1.41214467e+001	7.59776273e-002	-1.41974244e+001	3.70865201e+001	8.85406000e-001	8.99153613e+000	-7.20894819e-001	9.71243095e+000	1.42734020e+001	7.59776273e-002	1.41974244e+001	3.19930000e+002	1.17775000e+000	-1.40439989e+001	-3.54345757e+002	3.17417211e+001	1.38557974e+003	1.59750762e+001	3.52197740e+002	-3.07253837e+001	-1.38909997e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-1.93107726e+000	2.14801729e+000	-1.01633736e+000	3.52022970e+000	7.23817621e-006	2.69304653e+000	-4.01264173e+000	3.96137470e+003	-3.44596892e+001	1.00393975e+002	-2.09482538e-002
2.52592593e-002	1.89444444e+000	3.22000000e+002	-5.61887455e-006	-1.68006715e-005	2.27799927e-006	2.76315344e-005	-1.87000961e-003	1.28107569e-003	5.30606797e-003	2.90896055e-003	3.41000000e-002	2.66731004e-002	1.91631004e-002	0.00000000e+000	6.12730000e-002	-2.19489963e-003	5.72600000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	3.06852308e+000	1.79063123e-006	-1.92069910e-008	1.80983822e-006	6.60599368e-002	-1.37510273e-001	-1.02270266e+001	-7.25376875e-001	-9.50164973e+000	-1.41023883e+001	9.84860321e-002	-1.42008744e+001	3.70865201e+001	8.21583000e-001	8.77627286e+000	-7.25376875e-001	9.50164973e+000	1.42993604e+001	9.84860321e-002	1.42008744e+001	3.20062000e+002	1.09455000e+000	-1.32666114e+001	-3.58659406e+002	2.99151761e+001	1.39101826e+003	1.57432312e+001	3.56353195e+002	-2.85183980e+001	-1.39477858e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-2.47661978e+000	2.30621144e+000	-1.39677811e+000	3.76032231e+000	7.29045626e-006	2.68296860e+000	-3.98797047e+000	3.92477762e+003	-3.16154262e+001	9.91137896e+001	-3.19479052e-002
2.52962963e-002	1.89722222e+000	3.23000000e+002	-5.68813416e-006	-1.67532242e-005	2.47452030e-006	2.77392737e-005	-1.77417476e-003	1.23686759e-003	5.24247464e-003	2.80347072e-003	3.41000000e-002	2.67835822e-002	1.92735822e-002	0.00000000e+000	6.13830000e-002	-2.08441783e-003	5.61600000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	2.99880417e+000	1.75334654e-006	-1.56721390e-008	1.76901868e-006	6.32778503e-002	-1.37356633e-001	-1.00217116e+001	-7.31197117e-001	-9.29051453e+000	-1.40866317e+001	1.21504913e-001	-1.42081366e+001	3.70865201e+001	8.06190000e-001	8.55931741e+000	-7.31197117e-001	9.29051453e+000	1.43296415e+001	1.21504913e-001	1.42081366e+001	3.20187000e+002	1.06469000e+000	-1.26809236e+001	-3.63166191e+002	2.85303350e+001	1.39699563e+003	1.42709819e+001	3.60818730e+002	-2.76315046e+001	-1.40078535e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-1.59005833e+000	2.34746132e+000	-8.98830449e-001	3.78972901e+000	7.34991930e-006	2.67946342e+000	-3.97244752e+000	3.89485685e+003	-2.89518847e+001	9.79580006e+001	-3.39816092e-002
2.53333333e-002	1.90000000e+000	3.24000000e+002	-5.75384434e-006	-1.67074143e-005	2.66868603e-006	2.78431059e-005	-1.68488031e-003	1.18636000e-003	5.18360331e-003	2.71104700e-003	3.41000000e-002	2.68914857e-002	1.93814857e-002	0.00000000e+000	6.14910000e-002	-1.97651432e-003	5.50800000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	2.92822034e+000	1.71502517e-006	-1.26564853e-008	1.72768166e-006	6.05077266e-002	-1.37241829e-001	-9.81172486e+000	-7.33890465e-001	-9.07783439e+000	-1.40748580e+001	1.42665849e-001	-1.42175239e+001	3.70865201e+001	8.04178000e-001	8.34394393e+000	-7.33890465e-001	9.07783439e+000	1.43601897e+001	1.42665849e-001	1.42175239e+001	3.20299000e+002	1.05064000e+000	-1.21144398e+001	-3.67689566e+002	2.71961234e+001	1.40307402e+003	1.34743041e+001	3.65461826e+002	-2.64309270e+001	-1.40658601e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-1.35986435e+000	2.22774053e+000	-7.65196367e-001	3.51198806e+000	7.40834668e-006	2.66734628e+000	-3.96375096e+000	3.90880922e+003	-2.64247774e+001	9.67768137e+001	-3.35839659e-002
2.53703704e-002	1.90277778e+000	3.25000000e+002	-5.81624731e-006	-1.66634750e-005	2.86067134e-006	2.79435150e-005	-1.59543216e-003	1.13618977e-003	5.11483883e-003	2.61678634e-003	3.41000000e-002	2.69967815e-002	1.94867815e-002	0.00000000e+000	6.15960000e-002	-1.87121851e-003	5.40300000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	2.85679259e+000	1.67654450e-006	-9.27872040e-009	1.68582323e-006	5.77667079e-002	-1.37152099e-001	-9.59929918e+000	-7.35423281e-001	-8.86387590e+000	-1.40656558e+001	1.63869793e-001	-1.42295255e+001	3.70865201e+001	8.05902000e-001	8.12845262e+000	-7.35423281e-001	8.86387590e+000	1.43933953e+001	1.63869793e-001	1.42295255e+001	3.20398000e+002	1.04148000e+000	-1.15194074e+001	-3.72139125e+002	2.58055507e+001	1.40908797e+003	1.31316196e+001	3.69722425e+002	-2.49099540e+001	-1.41289975e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-1.61221216e+000	2.41670025e+000	-8.95596677e-001	3.81177671e+000	7.47704047e-006	2.67524484e+000	-3.96062141e+000	3.89569776e+003	-2.36586250e+001	9.55877205e+001	-3.25413935e-002
2.54074074e-002	1.90555556e+000	3.26000000e+002	-5.87533739e-006	-1.66213939e-005	3.05010981e-006	2.80404331e-005	-1.50431131e-003	1.08336061e-003	5.04397709e-003	2.52418724e-003	3.41000000e-002	2.70994409e-002	1.95894409e-002	0.00000000e+000	6.16990000e-002	-1.76855912e-003	5.30000000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	2.78454209e+000	1.63743335e-006	-6.02674977e-009	1.64346010e-006	5.50661114e-002	-1.37099526e-001	-9.38590098e+000	-7.37704323e-001	-8.64819666e+000	-1.40602641e+001	1.83252721e-001	-1.42435168e+001	3.70865201e+001	7.99909000e-001	7.91049233e+000	-7.37704323e-001	8.64819666e+000	1.44267695e+001	1.83252721e-001	1.42435168e+001	3.20486000e+002	1.03467000e+000	-1.08447085e+001	-3.76469421e+002	2.42439099e+001	1.41489866e+003	1.24859053e+001	3.74017415e+002	-2.33547498e+001	-1.41883610e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-1.64119682e+000	2.45200674e+000	-8.89160138e-001	3.93743340e+000	7.55367821e-006	2.66930209e+000	-3.96263385e+000	3.94659126e+003	-2.07376615e+001	9.44299685e+001	-3.27635676e-002
2.54444444e-002	1.90833333e+000	3.27000000e+002	-5.93105263e-006	-1.65812695e-005	3.23692378e-006	2.81339215e-005	-1.41471521e-003	1.02629383e-003	4.97861147e-003	2.43950647e-003	3.41000000e-002	2.71994359e-002	1.96894359e-002	0.00000000e+000	6.17990000e-002	-1.66856405e-003	5.20000000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	2.71149022e+000	1.59763365e-006	-2.98223252e-009	1.60061588e-006	5.23984129e-002	-1.37060502e-001	-9.16985734e+000	-7.39495202e-001	-8.43036214e+000	-1.40562620e+001	2.02560167e-001	-1.42588221e+001	3.70865201e+001	7.92127000e-001	7.69086694e+000	-7.39495202e-001	8.43036214e+000	1.44613823e+001	2.02560167e-001	1.42588221e+001	3.20561000e+002	1.02960000e+000	-1.01183755e+001	-3.80685681e+002	2.25750203e+001	1.42055655e+003	1.08327629e+001	3.78396895e+002	-2.22959645e+001	-1.42430746e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-7.14387335e-001	2.28878621e+000	-2.79055808e-001	3.75091356e+000	7.63401016e-006	2.63881378e+000	-3.96977981e+000	3.87897795e+003	-1.78225931e+001	9.33082246e+001	-3.32104899e-002
2.54814815e-002	1.91111111e+000	3.28000000e+002	-5.98344949e-006	-1.65432586e-005	3.42131680e-006	2.82242736e-005	-1.32798700e-003	9.70493346e-004	4.90856880e-003	2.35462198e-003	3.41000000e-002	2.72967395e-002	1.97867395e-002	0.00000000e+000	6.18960000e-002	-1.57126050e-003	5.10300000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	2.63765855e+000	1.55715143e-006	-1.51820585e-010	1.55730325e-006	4.97814787e-002	-1.37037674e-001	-8.95388053e+000	-7.43181485e-001	-8.21069905e+000	-1.40539208e+001	2.22095065e-001	-1.42760159e+001	3.70865201e+001	7.85144000e-001	7.46751756e+000	-7.43181485e-001	8.21069905e+000	1.44981110e+001	2.22095065e-001	1.42760159e+001	3.20621000e+002	1.02547000e+000	-9.35194075e+000	-3.84802430e+002	2.08248570e+001	1.42609485e+003	1.00740777e+001	3.82475185e+002	-2.06316685e+001	-1.43000194e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-7.22136973e-001	2.32724505e+000	-1.93188463e-001	3.90708719e+000	7.71941806e-006	2.64421464e+000	-3.97711358e+000	3.86785739e+003	-1.48458041e+001	9.22181998e+001	-3.34563327e-002
2.55185185e-002	1.91388889e+000	3.29000000e+002	-6.03263419e-006	-1.65073144e-005	3.60311564e-006	2.83114818e-005	-1.23878484e-003	9.15925735e-004	4.82977857e-003	2.26544275e-003	3.41000000e-002	2.73913252e-002	1.98813252e-002	0.00000000e+000	6.19910000e-002	-1.47667485e-003	5.00800000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	2.56306880e+000	1.51633408e-006	2.81127691e-009	1.51352281e-006	4.71981520e-002	-1.37038913e-001	-8.73451649e+000	-7.45218529e-001	-7.98929796e+000	-1.40540479e+001	2.41269971e-001	-1.42953179e+001	3.70865201e+001	7.78496000e-001	7.24407943e+000	-7.45218529e-001	7.98929796e+000	1.45365878e+001	2.41269971e-001	1.42953179e+001	3.20666000e+002	1.02189000e+000	-8.54463848e+000	-3.88846362e+002	1.89914555e+001	1.43153620e+003	9.33216826e+000	3.86507823e+002	-1.89432660e+001	-1.43572867e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-7.87529773e-001	2.33853868e+000	-4.81895080e-002	4.19246997e+000	7.80313642e-006	2.63700913e+000	-3.98670845e+000	3.84515510e+003	-1.20108032e+001	9.11315010e+001	-3.35874065e-002
2.55555556e-002	1.91666667e+000	3.30000000e+002	-6.07851511e-006	-1.64733912e-005	3.78199633e-006	2.83953871e-005	-1.14874384e-003	8.61332984e-004	4.75049974e-003	2.17689113e-003	3.41000000e-002	2.74831673e-002	1.99731673e-002	0.00000000e+000	6.20830000e-002	-1.38483274e-003	4.91600000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	2.48774291e+000	1.47509355e-006	5.80058715e-009	1.46929296e-006	4.46693561e-002	-1.37068035e-001	-8.51516168e+000	-7.49113212e-001	-7.76604847e+000	-1.40570345e+001	2.59571103e-001	-1.43166056e+001	3.70865201e+001	7.71095000e-001	7.01693526e+000	-7.49113212e-001	7.76604847e+000	1.45761767e+001	2.59571103e-001	1.43166056e+001	3.20696000e+002	1.01727000e+000	-7.69179369e+000	-3.92777025e+002	1.70649905e+001	1.43682870e+003	8.57359119e+000	3.90354517e+002	-1.70277990e+001	-1.44124995e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-8.81797497e-001	2.42250794e+000	-3.71914968e-002	4.42125390e+000	7.88953638e-006	2.62698131e+000	-4.00139054e+000	3.85247629e+003	-9.25047811e+000	9.01052610e+001	-3.37656288e-002
2.55925926e-002	1.91944444e+000	3.31000000e+002	-6.12106118e-006	-1.64414900e-005	3.95794076e-006	2.84760127e-005	-1.05856954e-003	7.96656447e-004	4.66985865e-003	2.10351838e-003	3.41000000e-002	2.75722410e-002	2.00622410e-002	0.00000000e+000	6.21720000e-002	-1.29575903e-003	4.82700000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	2.41170297e+000	1.43307374e-006	8.44259668e-009	1.42463114e-006	4.21637952e-002	-1.37105515e-001	-8.28937289e+000	-7.49425005e-001	-7.53994789e+000	-1.40608783e+001	2.77168381e-001	-1.43380467e+001	3.70865201e+001	7.63368000e-001	6.79052288e+000	-7.49425005e-001	7.53994789e+000	1.46152151e+001	2.77168381e-001	1.43380467e+001	3.20710000e+002	1.01259000e+000	-6.79689554e+000	-3.96597052e+002	1.50533125e+001	1.44197896e+003	7.07118208e+000	3.94297781e+002	-1.52285670e+001	-1.44603586e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-2.74286533e-001	2.29927165e+000	1.75254414e-001	4.05690510e+000	7.98062651e-006	2.61578033e+000	-4.01786688e+000	3.88936279e+003	-6.37755317e+000	8.90490384e+001	-3.39111105e-002
2.56296296e-002	1.92222222e+000	3.32000000e+002	-6.16026746e-006	-1.64119842e-005	4.13089849e-006	2.85539208e-005	-9.78320739e-004	7.39342720e-004	4.59743863e-003	2.02399230e-003	3.41000000e-002	2.76585222e-002	2.01485222e-002	0.00000000e+000	6.22580000e-002	-1.20947781e-003	4.74100000e-003	0.00000000e+000	5.29762776e-002	1.88762776e-002	2.33497121e+000	1.39086853e-006	1.13104681e-008	1.37955806e-006	3.97345981e-002	-1.37144903e-001	-8.06701277e+000	-7.55038660e-001	-7.31197411e+000	-1.40649177e+001	2.96541768e-001	-1.43614595e+001	3.70865201e+001	7.56734000e-001	6.55693545e+000	-7.55038660e-001	7.31197411e+000	1.46580012e+001	2.96541768e-001	1.43614595e+001	3.20707000e+002	1.00935000e+000	-5.86484897e+000	-4.00312404e+002	1.29673189e+001	1.44700089e+003	6.49809286e+000	3.98230721e+002	-1.31702832e+001	-1.45109030e+003	0.00000000e+000	0.00000000e+000	0.00000000e+000	-0.00000000e+000	-6.33243892e-001	2.08168321e+000	2.02964209e-001	4.08940823e+000	8.09577391e-006	2.62647560e+000	-4.03488087e+000	3.87988443e+003	-2.82654949e+000	8.80979625e+001	-3.38351024e-002
