0.000000e+000	0.000000e+000.1	0.000000e+000.2	0.000000e+000.3	0.000000e+000.4	0.000000e+000.5	0.000000e+000.6	2.524448e-002	-4.381327e-002	-3.549217e-002	1.062057e-001	2.931000e-002	2.689000e-002	2.640000e-002	0.000000e+000.7	5.700000e-002	-0.000000e+000	0.000000e+000.8	4.789000e-003	4.671522e-002	1.740522e-002	-0.000000e+000.1	-3.915479e-010	-3.915479e-010.1	0.000000e+000.9	-0.000000e+000.2	-2.869583e-007	-1.057120e-002	-1.057120e-002.1	0.000000e+000.10	-2.928146e-005	-2.928146e-005.1	0.000000e+000.11	5.019488e+001	2.975980e-001	-1.057120e-002.2	-1.057120e-002.3	0.000000e+000.12	-2.928146e-005.2	-2.928146e-005.3	0.000000e+000.13	3.232360e+002	1.329000e+000	4.742055e+001	3.580307e+002	-9.761543e+001	6.387812e+002	-4.760420e+001	-3.599410e+002	9.823296e+001	-6.428009e+002	0.000000e+000.14	0.000000e+000.15	0.000000e+000.16	-0.000000e+000.3	1.836476e-001	1.910306e+000	-6.175264e-001	4.019680e+000	0.000000e+000.17	0.000000e+000.18	0.000000e+000.19	0.000000e+000.20	0.000000e+000.21	1.662552e-003	2.750240e-005
0.000000e+00	0.000000e+00	0.000000e+00	1.100000e-12	-1.000000e-12	-1.900000e-12	1.000000e-12	-2.530000e-08	2.313000e-08	6.900000e-09	-1.700000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.500000e-12	-1.500000e-12	0.000000e+00	-1.700000e-08	-1.140000e-08	-2.600000e-06	6.200000e-06	-8.800000e-06	-1.160000e-06	-1.160000e-06	0.000000e+00	0.000000e+00	0.000000e+00	1.500000e-05	6.200000e-06	8.800000e-06	-1.160000e-06	-1.160000e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.650000e-04	-7.860000e-04	6.500000e-04	-3.500000e-04	-1.784000e-04	1.001000e-03	1.830000e-04	-2.830000e-04	1.309700e-05	-2.152600e-04	-8.308500e-04	6.335700e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.700000e-05	-5.000000e-05
0.000000e+00	0.000000e+00	0.000000e+00	9.000000e-13	-8.000000e-13	-1.900000e-12	9.000000e-13	-3.180000e-08	8.850000e-09	1.870000e-08	-8.400000e-09	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.600000e-12	-1.600000e-12	1.000000e-14	7.000000e-08	-2.230000e-08	1.060000e-05	1.720000e-05	-6.600000e-06	-2.280000e-06	-2.280000e-06	0.000000e+00	0.000000e+00	0.000000e+00	2.380000e-05	1.720000e-05	6.600000e-06	-2.280000e-06	-2.280000e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e-05	0.000000e+00	2.780000e-04	-1.251000e-03	-1.500000e-04	2.600000e-04	-2.319000e-04	1.245000e-03	1.790000e-04	-2.620000e-04	-4.586000e-05	5.900000e-06	-2.703700e-05	-6.240000e-07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.400000e-05	-5.200000e-05
0.000000e+00	0.000000e+00	0.000000e+00	6.000000e-13	-8.000000e-13	-1.600000e-12	7.000000e-13	-2.990000e-08	1.030000e-08	1.750000e-08	-9.800000e-09	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.000000e-13	-1.000000e-12	1.000000e-14	1.600000e-08	-4.640000e-08	2.500000e-06	7.300000e-06	-4.800000e-06	-4.730000e-06	-4.730000e-06	0.000000e+00	0.000000e+00	0.000000e+00	1.200000e-05	7.300000e-06	4.800000e-06	-4.730000e-06	-4.730000e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.989750e-01	-7.954950e-01	2.900000e-03	-7.860000e-03	-3.426000e-04	1.494000e-03	1.950000e-04	-2.710000e-04	-2.986329e-01	7.940009e-01	-3.098210e-03	8.128950e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.000000e-05	-2.900000e-05
0.000000e+00	0.000000e+00	0.000000e+00	3.000000e-13	-6.000000e-13	-1.500000e-12	7.000000e-13	-9.550000e-08	-4.186000e-08	6.840000e-08	4.610000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.500000e-12	-1.500000e-12	2.000000e-14	-2.400000e-08	-2.910000e-08	-3.600000e-06	-1.100000e-06	-2.500000e-06	-2.970000e-06	-2.970000e-06	0.000000e+00	0.000000e+00	0.000000e+00	1.400000e-06	-1.100000e-06	2.500000e-06	-2.970000e-06	-2.970000e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e-05	0.000000e+00	1.540000e-04	-1.162000e-03	-2.700000e-04	4.000000e-04	-1.861000e-04	1.252000e-03	2.690000e-04	-3.990000e-04	3.300500e-05	-8.991100e-05	6.952000e-07	-2.672100e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.500000e-05	-4.600000e-05
0.000000e+00	0.000000e+00	0.000000e+00	-6.000000e-13	-1.000000e-12	-8.000000e-13	1.100000e-12	-1.078000e-07	-4.858000e-08	7.660000e-08	5.200000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.000000e-12	-1.900000e-12	2.000000e-14	8.900000e-08	-1.063000e-07	1.330000e-05	1.290000e-05	4.000000e-07	-1.085000e-05	-1.085000e-05	0.000000e+00	0.000000e+00	0.000000e+00	1.250000e-05	1.290000e-05	-4.000000e-07	-1.085000e-05	-1.085000e-05	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e-06	-1.000000e-06	-1.000000e-05	0.000000e+00	1.046000e-03	-3.036000e-03	-2.100000e-04	2.500000e-04	-2.284000e-04	8.560000e-04	2.200000e-04	-2.750000e-04	-8.180360e-04	2.180191e-03	-8.300300e-06	2.168770e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.600000e-05	-6.200000e-05
0.000000e+00	0.000000e+00	0.000000e+00	-1.600000e-12	-1.500000e-12	-1.000000e-13	1.600000e-12	-7.048300e-06	-1.812300e-06	2.480950e-05	-1.278930e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.200000e-12	-2.300000e-12	2.000000e-14	8.900000e-08	-1.323000e-07	1.320000e-05	1.180000e-05	1.400000e-06	-1.350000e-05	-1.350000e-05	0.000000e+00	0.000000e+00	0.000000e+00	1.050000e-05	1.180000e-05	-1.400000e-06	-1.350000e-05	-1.350000e-05	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e-06	-1.000000e-06	0.000000e+00	1.000000e-05	5.090640e+00	-1.302144e+01	-4.366100e+00	3.378710e+00	-9.440000e-05	8.430000e-04	-1.484600e-02	2.169500e-02	-5.090546e+00	1.302059e+01	4.380951e+00	-3.400418e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.440000e-04	-7.300000e-05
0.000000e+00	0.000000e+00	0.000000e+00	-6.840000e-11	-1.860000e-11	2.348000e-10	-1.195000e-10	2.482580e-05	3.136100e-06	-1.134646e-04	6.656270e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.251400e-09	2.249900e-09	1.450000e-12	4.044400e-05	-1.424510e-05	5.964100e-03	5.448300e-03	5.157000e-04	-1.453580e-03	-1.453580e-03	0.000000e+00	0.000000e+00	0.000000e+00	4.932600e-03	5.448300e-03	-5.157000e-04	-1.453580e-03	-1.453580e-03	0.000000e+00	0.000000e+00	0.000000e+00	2.050000e-04	-2.340000e-04	-1.520000e-03	1.730000e-03	2.145080e-01	-2.293570e-01	2.093255e+01	-1.645802e+01	-1.827850e-02	1.074830e-01	2.612740e-01	-3.643690e-01	-1.964344e-01	1.221087e-01	-2.119230e+01	1.682065e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.551200e-02	7.273900e-02
0.000000e+00	0.000000e+00	0.000000e+00	1.667000e-10	1.110000e-11	-8.396000e-10	5.108000e-10	4.294890e-05	1.473381e-05	-4.057480e-05	3.650260e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.021350e-08	-1.020640e-08	-7.060000e-12	-5.569000e-05	5.656880e-05	-8.171700e-03	-2.627590e-02	1.810420e-02	5.772330e-03	5.772330e-03	0.000000e+00	0.000000e+00	0.000000e+00	-4.438010e-02	-2.627590e-02	-1.810420e-02	5.772330e-03	5.772330e-03	0.000000e+00	0.000000e+00	0.000000e+00	-2.830000e-04	3.200000e-04	2.100000e-03	-2.380000e-03	-1.738271e+01	3.385910e+01	1.208350e+00	-3.307260e+00	-2.827600e-02	1.301440e-01	-1.618542e+00	2.176204e+00	1.741127e+01	-3.398956e+01	4.080999e-01	1.133430e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.326200e-02	-3.300030e-01
0.000000e+00	0.000000e+00	0.000000e+00	5.734000e-10	1.506000e-10	-1.223900e-09	8.565000e-10	1.367810e-05	6.042852e-05	-5.508290e-05	-2.032160e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.149500e-09	-7.125200e-09	-2.432000e-11	-6.500750e-04	5.781350e-05	-9.492310e-02	-1.117788e-01	1.685580e-02	5.899340e-03	5.899340e-03	0.000000e+00	0.000000e+00	0.000000e+00	-1.286347e-01	-1.117788e-01	-1.685580e-02	5.899340e-03	5.899340e-03	0.000000e+00	0.000000e+00	0.000000e+00	-3.315000e-03	3.715000e-03	2.452000e-02	-2.748000e-02	8.867400e-01	-3.689322e+00	2.516230e+00	-2.499170e+00	-2.431460e-01	2.075128e+00	-7.508640e-01	1.059861e+00	-6.402784e-01	1.610479e+00	-1.789888e+00	1.466787e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.012070e-01	-2.310170e-01
0.000000e+00	0.000000e+00	0.000000e+00	7.030000e-10	7.228000e-10	-1.745400e-09	6.641000e-10	-1.683630e-05	2.718397e-05	-8.668500e-06	-4.604400e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.200300e-09	-6.176900e-09	-2.345000e-11	-1.066000e-06	4.492530e-05	-1.548000e-04	-1.519170e-02	1.503690e-02	4.584220e-03	4.584220e-03	0.000000e+00	0.000000e+00	0.000000e+00	-3.022850e-02	-1.519170e-02	-1.503690e-02	4.584220e-03	4.584220e-03	0.000000e+00	0.000000e+00	0.000000e+00	-5.000000e-06	6.000000e-06	4.000000e-05	-5.000000e-05	-3.758800e-01	-7.099480e-01	5.859500e-01	-7.079000e-01	-2.985593e-01	1.771316e+00	-3.809159e-01	5.275700e-01	6.744443e-01	-1.061374e+00	-2.050758e-01	1.803748e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.930330e-01	-2.003530e-01
0.000000e+00	0.000000e+00	0.000000e+00	5.435000e-10	9.803000e-10	-1.827600e-09	6.205000e-10	-6.451500e-06	3.485381e-05	-7.173900e-06	-2.404260e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.072700e-09	-4.053900e-09	-1.875000e-11	7.596100e-05	-7.864900e-06	1.098470e-02	-3.567700e-03	1.455230e-02	-8.025400e-04	-8.025400e-04	0.000000e+00	0.000000e+00	0.000000e+00	-1.812000e-02	-3.567700e-03	-1.455230e-02	-8.025400e-04	-8.025400e-04	0.000000e+00	0.000000e+00	0.000000e+00	3.900000e-04	-4.300000e-04	-2.870000e-03	3.160000e-03	3.192090e-01	-1.802807e+00	5.488000e-02	-9.651000e-02	-4.188495e-01	2.000199e+00	-5.658290e-02	1.005230e-01	9.925024e-02	-1.969630e-01	4.568976e-03	-7.174213e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.779200e-02	-1.316180e-01
0.000000e+00	0.000000e+00	0.000000e+00	4.825000e-10	1.310300e-09	-1.895500e-09	3.928000e-10	-1.209740e-05	2.569287e-05	2.414000e-06	-1.980780e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.214500e-09	-2.201600e-09	-1.294000e-11	9.006200e-05	-2.020200e-06	1.296180e-02	-5.025000e-04	1.346430e-02	-2.061400e-04	-2.061400e-04	0.000000e+00	0.000000e+00	0.000000e+00	-1.396680e-02	-5.025000e-04	-1.346430e-02	-2.061400e-04	-2.061400e-04	0.000000e+00	0.000000e+00	0.000000e+00	4.650000e-04	-5.070000e-04	-3.400000e-03	3.720000e-03	3.990560e-01	-1.809574e+00	-7.651000e-02	7.461000e-02	-4.032071e-01	1.811979e+00	7.770390e-02	-8.022500e-02	3.686357e-03	-1.898004e-03	2.210602e-03	1.907222e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.149390e-01	-7.157100e-02
0.000000e+00	0.000000e+00	0.000000e+00	3.679000e-10	1.553600e-09	-1.872700e-09	2.052000e-10	-1.507110e-05	1.832881e-05	7.411800e-06	-1.509460e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.306300e-09	-1.299200e-09	-7.110000e-12	1.225270e-04	-1.789800e-05	1.755070e-02	4.020800e-03	1.352990e-02	-1.826330e-03	-1.826330e-03	0.000000e+00	0.000000e+00	0.000000e+00	-9.509100e-03	4.020800e-03	-1.352990e-02	-1.826330e-03	-1.826330e-03	0.000000e+00	0.000000e+00	0.000000e+00	6.340000e-04	-6.860000e-04	-4.630000e-03	5.010000e-03	2.909770e-01	-1.180130e+00	-1.178700e-01	1.417300e-01	-3.007670e-01	1.199501e+00	1.216378e-01	-1.471070e-01	9.155427e-03	-1.868518e-02	8.637819e-04	3.714720e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.597100e-02	-4.222100e-02
0.000000e+00	0.000000e+00	0.000000e+00	2.252000e-10	1.727200e-09	-1.802500e-09	6.230000e-11	-7.632100e-06	2.216229e-05	2.761200e-06	-1.970210e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.600000e-10	-8.577000e-10	-2.260000e-12	1.256390e-04	-2.366190e-05	1.791210e-02	4.494500e-03	1.341760e-02	-2.414480e-03	-2.414480e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.923000e-03	4.494500e-03	-1.341760e-02	-2.414480e-03	-2.414480e-03	0.000000e+00	0.000000e+00	0.000000e+00	6.530000e-04	-7.000000e-04	-4.750000e-03	5.100000e-03	2.852977e+00	-4.490346e+00	-8.807000e-02	1.011800e-01	-2.267307e-01	8.699350e-01	1.121258e-01	-1.320430e-01	-2.626899e+00	3.621110e+00	-1.930826e-02	2.576136e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.261600e-02	-2.779700e-02
0.000000e+00	0.000000e+00	0.000000e+00	1.528000e-10	1.937100e-09	-1.776300e-09	-1.243000e-10	1.574400e-06	1.767404e-04	-4.068030e-05	-1.520405e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.935400e-09	1.922000e-09	1.339000e-11	2.588470e-04	-4.565500e-06	3.673180e-02	5.570500e-03	3.116130e-02	-4.658600e-04	-4.658600e-04	0.000000e+00	0.000000e+00	0.000000e+00	-2.559080e-02	5.570500e-03	-3.116130e-02	-4.658600e-04	-4.658600e-04	0.000000e+00	0.000000e+00	0.000000e+00	1.350000e-03	-1.435000e-03	-9.800000e-03	1.041000e-02	1.190610e+01	-2.730910e+01	-7.968000e-02	-2.569600e-01	-1.612896e+00	5.457573e+00	1.324026e-01	-8.189200e-02	-1.029455e+01	2.185296e+01	-4.292322e-02	3.284391e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.970700e-02	6.256200e-02
0.000000e+00	0.000000e+00	0.000000e+00	1.678000e-10	3.610700e-09	-2.161600e-09	-1.564100e-09	6.313740e-05	1.738544e-04	-6.428030e-05	-1.558423e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.192800e-09	-2.222200e-09	2.937000e-11	1.368090e-04	-9.208560e-05	1.932440e-02	-1.735710e-02	3.668170e-02	-9.396490e-03	-9.396490e-03	0.000000e+00	0.000000e+00	0.000000e+00	-5.403880e-02	-1.735710e-02	-3.668170e-02	-9.396490e-03	-9.396490e-03	0.000000e+00	0.000000e+00	0.000000e+00	7.160000e-04	-7.550000e-04	-5.180000e-03	5.460000e-03	2.548229e+00	-1.187563e+01	-4.538300e-01	5.125800e-01	-3.002223e+00	1.391383e+01	2.878104e-01	-1.398450e-01	4.532772e-01	-2.037452e+00	1.711980e-01	-3.781867e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.256220e-01	-7.088600e-02
0.000000e+00	0.000000e+00	0.000000e+00	7.656000e-10	5.257100e-09	-2.770200e-09	-3.039800e-09	-1.605578e-04	-1.119334e-04	1.084603e-04	1.600602e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.779000e-10	-9.215000e-10	4.353000e-11	1.458680e-04	1.408890e-05	2.050990e-02	-2.049710e-02	4.100690e-02	1.437660e-03	1.437660e-03	0.000000e+00	0.000000e+00	0.000000e+00	-6.150390e-02	-2.049710e-02	-4.100690e-02	1.437660e-03	1.437660e-03	0.000000e+00	0.000000e+00	0.000000e+00	7.670000e-04	-8.000000e-04	-5.530000e-03	5.770000e-03	1.370058e+01	-2.466610e+01	3.012750e+00	-2.762960e+00	-1.809823e+00	8.014494e+00	2.651332e-01	-2.247490e-01	-1.189152e+01	1.665241e+01	-3.272362e+00	2.981939e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.700600e-02	-2.838000e-02
0.000000e+00	0.000000e+00	0.000000e+00	-7.548000e-10	4.197100e-09	-1.743200e-09	-1.524200e-09	-1.886544e-04	-1.007090e-04	1.268129e-04	1.342164e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.347100e-09	-8.387900e-09	4.079000e-11	3.984800e-05	-4.709110e-05	5.577400e-03	-4.104460e-02	4.662200e-02	-4.805220e-03	-4.805220e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.766660e-02	-4.104460e-02	-4.662200e-02	-4.805220e-03	-4.805220e-03	0.000000e+00	0.000000e+00	0.000000e+00	2.100000e-04	-2.180000e-04	-1.510000e-03	1.570000e-03	3.756610e-01	-1.654170e+00	1.096000e-02	-8.201000e-02	-3.638467e-01	1.629527e+00	-9.117800e-03	8.002370e-02	-1.202471e-02	2.485951e-02	-3.375337e-04	4.209968e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.061600e-02	-2.698550e-01
0.000000e+00	0.000000e+00	0.000000e+00	-2.541200e-09	3.243500e-09	-5.423000e-10	-2.532000e-10	-5.729750e-05	-1.072800e-05	3.245120e-05	1.068300e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.208100e-09	-7.246500e-09	3.850000e-11	1.362650e-04	-1.659657e-04	1.898730e-02	-2.524250e-02	4.422980e-02	-1.693528e-02	-1.693528e-02	0.000000e+00	0.000000e+00	0.000000e+00	-6.947240e-02	-2.524250e-02	-4.422980e-02	-1.693528e-02	-1.693528e-02	0.000000e+00	0.000000e+00	0.000000e+00	7.210000e-04	-7.400000e-04	-5.170000e-03	5.300000e-03	-6.073687e+00	1.424203e+01	-2.629300e-01	5.600100e-01	4.986683e-01	-2.461632e+00	3.091390e-02	-3.623190e-02	5.574298e+00	-1.177966e+01	2.371815e-01	-5.290773e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.650810e-01	-2.330490e-01
0.000000e+00	0.000000e+00	0.000000e+00	-3.083900e-09	3.141800e-09	-2.350000e-10	-1.520000e-10	-4.913150e-05	-4.665540e-05	3.824300e-05	4.369460e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.174600e-09	-2.212300e-09	3.772000e-11	3.973100e-05	-1.293352e-04	5.511600e-03	-3.304460e-02	3.855620e-02	-1.319747e-02	-1.319747e-02	0.000000e+00	0.000000e+00	0.000000e+00	-7.160070e-02	-3.304460e-02	-3.855620e-02	-1.319747e-02	-1.319747e-02	0.000000e+00	0.000000e+00	0.000000e+00	2.110000e-04	-2.150000e-04	-1.500000e-03	1.540000e-03	-3.038755e+00	7.640876e+00	-1.603900e-01	3.094100e-01	4.840581e-01	-2.495015e+00	6.770100e-02	-1.169343e-01	2.554486e+00	-5.145646e+00	9.420298e-02	-1.940062e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.339760e-01	-7.031000e-02
0.000000e+00	0.000000e+00	0.000000e+00	-3.549100e-09	2.700000e-09	1.271000e-10	2.618000e-10	-2.851900e-06	-1.636900e-05	7.660600e-06	1.395330e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.377000e-10	-3.728000e-10	3.504000e-11	1.910200e-04	-5.989030e-05	2.638160e-02	-8.664900e-03	3.504650e-02	-6.111260e-03	-6.111260e-03	0.000000e+00	0.000000e+00	0.000000e+00	-4.371130e-02	-8.664900e-03	-3.504650e-02	-6.111260e-03	-6.111260e-03	0.000000e+00	0.000000e+00	0.000000e+00	1.018000e-03	-1.027000e-03	-7.250000e-03	7.310000e-03	-2.330260e-01	1.200525e+00	-1.801000e-02	3.845000e-02	2.236321e-01	-1.164215e+00	2.350530e-02	-4.015060e-02	8.375888e-03	-3.528388e-02	1.747995e-03	-5.611091e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.876500e-02	-1.092100e-02
0.000000e+00	0.000000e+00	0.000000e+00	-3.576100e-09	2.545000e-09	1.997000e-10	3.939000e-10	-1.401220e-05	1.507269e-04	-2.258810e-05	-8.444750e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.526800e-09	-1.555000e-09	2.819000e-11	3.665630e-04	3.640260e-05	5.040440e-02	8.769200e-03	4.163520e-02	3.714550e-03	3.714550e-03	0.000000e+00	0.000000e+00	0.000000e+00	-3.286590e-02	8.769200e-03	-4.163520e-02	3.714550e-03	3.714550e-03	0.000000e+00	0.000000e+00	0.000000e+00	1.960000e-03	-1.960000e-03	-1.392000e-02	1.392000e-02	1.214183e+01	-2.825008e+01	7.738900e-01	-2.367550e+00	-2.689256e-01	1.542490e+00	1.019390e-02	1.074590e-02	-1.187486e+01	2.670955e+01	-7.701725e-01	2.342886e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.363550e-01	-4.937100e-02
0.000000e+00	0.000000e+00	0.000000e+00	-3.708800e-09	3.972300e-09	-1.420000e-11	-4.058000e-10	-3.876140e-04	-2.380830e-04	3.275540e-04	2.819166e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.306900e-09	-5.344000e-09	3.704000e-11	2.309110e-04	-1.985690e-05	3.161390e-02	-1.630110e-02	4.791500e-02	-2.026220e-03	-2.026220e-03	0.000000e+00	0.000000e+00	0.000000e+00	-6.421620e-02	-1.630110e-02	-4.791500e-02	-2.026220e-03	-2.026220e-03	0.000000e+00	0.000000e+00	0.000000e+00	1.239000e-03	-1.228000e-03	-8.770000e-03	8.700000e-03	2.029879e+01	-9.958446e+00	-8.556110e+00	4.070000e+00	-1.251324e+00	5.399549e+00	9.551940e-02	-3.301170e-02	-1.904870e+01	4.560125e+00	8.469359e+00	-4.045680e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.291000e-02	-1.716160e-01
0.000000e+00	0.000000e+00	0.000000e+00	-7.379400e-09	1.717800e-09	3.087700e-09	2.263900e-09	4.200880e-05	2.346928e-04	-6.498680e-05	-2.031278e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.540300e-09	-8.576200e-09	3.588000e-11	3.142370e-04	-2.900740e-05	4.283730e-02	-1.450030e-02	5.733750e-02	-2.959940e-03	-2.959940e-03	0.000000e+00	0.000000e+00	0.000000e+00	-7.183780e-02	-1.450030e-02	-5.733750e-02	-2.959940e-03	-2.959940e-03	0.000000e+00	0.000000e+00	0.000000e+00	1.692000e-03	-1.663000e-03	-1.194000e-02	1.174000e-02	1.370265e+00	-7.113460e+00	-4.075000e-01	2.713200e-01	-1.546653e+00	7.529236e+00	3.739800e-01	-2.620618e-01	1.746954e-01	-4.141154e-01	4.546528e-02	-2.099280e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.397690e-01	-2.761880e-01
