PDC
32452500.0
32452800.0
32453300.0
32454000.0
32454700.0
32454800.0
32454800.0
32454600.0
32454500.0
32454300.0
32454000.0
32453600.0
32453200.0
32452800.0
32452300.0
32451900.0
32451500.0
32451100.0
32450900.0
32450700.0
32450300.0
32449900.0
32449400.0
32448800.0
32448200.0
32447500.0
32446700.0
32445800.0
32444800.0
32443800.0
32442600.0
32441400.0
32440100.0
32438700.0
32437300.0
32435700.0
32434100.0
32432400.0
32430600.0
32428800.0
32426400.0
32423900.0
32421000.0
32417400.0
32413000.0
32407900.0
32401900.0
32394000.0
32386100.0
32377300.0
32367600.0
32357000.0
32345600.0
32331800.0
32318700.0
32305000.0
32290500.0
32275500.0
32259900.0
32243900.0
32225500.0
32208900.0
32192100.0
32175400.0
32158800.0
32142600.0
32125000.0
32110300.0
32096600.0
32084500.0
32074200.0
32067100.0
32065900.0
32066900.0
32069100.0
32071700.0
32074900.0
32078300.0
32082300.0
32086300.0
32090500.0
32094700.0
32099100.0
32103500.0
32107900.0
32112300.0
32116700.0
32121100.0
32125500.0
32129900.0
32134300.0
32138600.0
32142400.0
32146600.0
32150700.0
32154800.0
32158900.0
32163000.0
32166700.0
32171000.0
32175400.0
32179200.0
32183600.0
32188000.0
32191900.0
32196300.0
32200700.0
32204500.0
32208900.0
32212700.0
32217100.0
32221000.0
32225400.0
32229200.0
32233100.0
32237100.0
32241000.0
32245100.0
32249100.0
32253200.0
32257400.0
32260900.0
32265200.0
32268900.0
32272600.0
32276600.0
32280600.0
32284200.0
32288000.0
32292100.0
32295600.0
32299400.0
32303700.0
32307000.0
32310400.0
32313900.0
32318300.0
32321500.0
32324700.0
32328700.0
32331500.0
32335600.0
32338700.0
32342000.0
32345700.0
32348800.0
32352100.0
32355400.0
32358500.0
32362300.0
32365300.0
32368000.0
32371100.0
32374300.0
32377200.0
32380400.0
32383400.0
32386300.0
32389100.0
32392000.0
32394900.0
32397800.0
32400600.0
32403000.0
32405800.0
32408500.0
32411100.0
32413600.0
32416100.0
32418500.0
32420900.0
32423300.0
32425600.0
32427800.0
32430000.0
32432200.0
32434200.0
32436300.0
32438500.0
32440400.0
32442300.0
32444100.0
32446100.0
32447700.0
32449400.0
32451200.0
32452700.0
32454100.0
32455700.0
32457100.0
32458500.0
32459800.0
32461100.0
32462200.0
32463400.0
32464600.0
32465500.0
32466500.0
32467400.0
32468200.0
32469000.0
32469700.0
32470400.0
32470900.0
32471500.0
32471900.0
32472300.0
32472600.0
32472800.0
32473000.0
32473200.0
32473200.0
32473200.0
32473100.0
32472900.0
32472700.0
32472400.0
32472000.0
32471600.0
32471000.0
32470400.0
32469700.0
32469000.0
32468100.0
32467200.0
32466200.0
32465100.0
32464000.0
32462800.0
32461300.0
32459900.0
32458400.0
32456900.0
32455200.0
32453500.0
32451700.0
32449800.0
32447800.0
32445700.0
32443600.0
32440900.0
32438100.0
32434900.0
32431000.0
32426400.0
32421000.0
32414700.0
32406500.0
32398300.0
32389200.0
32379200.0
32368400.0
32356700.0
32342500.0
32329200.0
32315100.0
32300400.0
32285000.0
32269200.0
32250800.0
32234100.0
32217200.0
32200100.0
32183100.0
32166200.0
32149700.0
32131600.0
32116400.0
32102500.0
32090100.0
32079600.0
32072200.0
32070800.0
32071400.0
32073200.0
32075600.0
32078400.0
32081400.0
32085200.0
32088900.0
32092800.0
32096700.0
32100800.0
32104800.0
32108900.0
32113000.0
32117100.0
32121200.0
32125300.0
32129300.0
32133400.0
32137400.0
32140900.0
32144800.0
32148500.0
32152300.0
32156000.0
32159800.0
32163200.0
32167200.0
32171200.0
32174800.0
32178800.0
32182900.0
32186500.0
32190500.0
32194600.0
32198100.0
32202200.0
32205700.0
32209800.0
32213300.0
32217000.0
32221000.0
32224600.0
32228200.0
32231900.0
32235600.0
32239300.0
32243000.0
32246300.0
32250100.0
32253400.0
32257400.0
32260800.0
32264400.0
32268200.0
32271500.0
32274900.0
32278700.0
32281900.0
32285400.0
32289300.0
32292300.0
32295400.0
32298500.0
32302600.0
32305500.0
32308400.0
32312000.0
32314600.0
32317700.0
32320900.0
32323900.0
32327300.0
32330300.0
32333300.0
32336200.0
32339000.0
32342400.0
32345000.0
32348100.0
32350800.0
32353200.0
32356200.0
32358700.0
32361300.0
32364000.0
32366900.0
32369500.0
32371700.0
32374200.0
32376800.0
32379300.0
32381400.0
32383800.0
32386100.0
32388300.0
32390600.0
32392700.0
32394800.0
32396900.0
32398900.0
32400800.0
32402700.0
32404600.0
32406600.0
32408400.0
32410100.0
32411700.0
32413300.0
32415000.0
32416500.0
32417900.0
32419300.0
32420800.0
32422000.0
32423400.0
32424500.0
32425800.0
32426800.0
32427900.0
32428900.0
32429800.0
32430700.0
32431500.0
32432200.0
32433000.0
32433600.0
32434200.0
32434700.0
32435200.0
32435600.0
32435900.0
32436100.0
32436300.0
32436500.0
32436500.0
32436500.0
32436500.0
32436300.0
32436100.0
32435900.0
32435500.0
32435200.0
32434700.0
32434200.0
32433600.0
32432900.0
32432100.0
32431300.0
32430300.0
32429300.0
32428300.0
32427100.0
32425900.0
32424600.0
32423300.0
32421800.0
32420300.0
32418500.0
32416800.0
32415100.0
32413200.0
32411300.0
32409300.0
32407200.0
32405000.0
32402700.0
32400400.0
32397500.0
32394500.0
32391100.0
32387000.0
32382100.0
32376500.0
32369900.0
32361500.0
32353100.0
32343800.0
32333500.0
32322500.0
32310500.0
32296200.0
32282600.0
32268300.0
32253400.0
32237900.0
32221900.0
32205400.0
32186400.0
32169300.0
32152100.0
32134900.0
32118000.0
32101300.0
32083200.0
32068200.0
32054100.0
32041600.0
32031100.0
32023800.0
32022600.0
32023200.0
32025000.0
32027200.0
32030000.0
32033100.0
32036600.0
32040200.0
32043900.0
32047800.0
32051800.0
32056000.0
32060100.0
32064400.0
32068700.0
32073000.0
32077300.0
32081600.0
32085900.0
32090100.0
32094400.0
32097900.0
32102000.0
32105900.0
32109900.0
32113900.0
32117600.0
32121800.0
32126100.0
32129900.0
32134200.0
32138500.0
32142300.0
32146600.0
32151000.0
32154800.0
32159100.0
32162900.0
32167200.0
32171000.0
32175400.0
32179200.0
32183000.0
32186900.0
32190900.0
32194900.0
32198900.0
32202900.0
32207100.0
32210600.0
32214900.0
32218500.0
32222300.0
32226200.0
32230300.0
32233800.0
32237600.0
32241700.0
32245200.0
32249100.0
32253300.0
32256700.0
32260100.0
32263600.0
32268000.0
32271300.0
32274500.0
32278500.0
32281400.0
32285600.0
32288800.0
32292100.0
32296000.0
32299400.0
32302800.0
32306100.0
32309300.0
32312400.0
32315500.0
32319000.0
32322200.0
32325500.0
32328500.0
32331800.0
32334900.0
32338000.0
32341000.0
32344000.0
32347100.0
32350100.0
32352800.0
32355800.0
32358700.0
32361600.0
32364500.0
32367200.0
32369600.0
32372300.0
32374900.0
32377500.0
32380400.0
32383000.0
32385400.0
32387900.0
32390300.0
32392600.0
32394900.0
32397200.0
32399700.0
32401900.0
32404000.0
32406100.0
32408400.0
32410400.0
32412600.0
32414500.0
32416400.0
32418500.0
32420300.0
32422300.0
32424000.0
32425900.0
32427500.0
32429300.0
32431100.0
32432700.0
32434400.0
32436000.0
32437500.0
32439100.0
32440700.0
32442100.0
32443700.0
32445300.0
32446900.0
32448600.0
32450000.0
32451700.0
32453500.0
32455300.0
32456900.0
32457600.0
32458000.0
32458900.0
32459900.0
32461300.0
32462700.0
32464100.0
32465600.0
32467200.0
32468800.0
32470500.0
32472300.0
32474200.0
32476200.0
32478300.0
32480900.0
32483400.0
32486100.0
32489100.0
32492300.0
32495800.0
32499700.0
32503900.0
32508600.0
32513800.0
32519500.0
32526600.0
32533600.0
32541300.0
32549800.0
32559000.0
32569000.0
32579800.0
32593000.0
32605800.0
32619100.0
32633300.0
32647000.0
32658900.0
32668900.0
32675700.0
32677400.0
32675000.0
32668500.0
32658000.0
32643400.0
32622200.0
32598900.0
32571600.0
32540300.0
32504800.0
32465300.0
32420900.0
32367600.0
32317400.0
32259300.0
32198900.0
32134300.0
32065500.0
31983300.0
31905800.0
31824100.0
31738400.0
31648400.0
31556700.0
31455100.0
31353000.0
31246300.0
31135200.0
31019900.0
30900300.0
30776400.0
30648100.0
30515400.0
30378200.0
30236600.0
30090500.0
29939900.0
29784800.0
29625000.0
29460700.0
29313100.0
29140100.0
28962400.0
28779900.0
28592600.0
28424800.0
28228500.0
28027200.0
27847100.0
27636600.0
27421000.0
27228200.0
27003100.0
26801800.0
26566900.0
26357000.0
26107900.0
25881400.0
25630500.0
25302800.0
24963300.0
24558800.0
24142100.0
23591000.0
23077400.0
22428000.0
21696700.0
21011100.0
20138200.0
19314200.0
18417700.0
17431700.0
16352400.0
15360700.0
14035700.0
13051600.0
11960100.0
10755800.0
9403620.0
8330980.0
7238910.0
5760750.0
4741090.0
3765460.0
2881110.0
1845000.0
1006230.0
410360.0
113477.0
54407.4
54476.0
54565.7
54601.0
54584.5
54517.2
54357.3
54189.8
53922.0
53632.6
53286.4
52947.6
52584.4
52253.3
51954.9
51698.7
51499.1
51364.4
51298.1
51274.9
51302.9
51372.7
51458.4
51581.7
51784.6
52077.9
52370.0
52575.6
52778.9
52994.8
53223.7
53482.7
53705.5
53925.0
54141.0
54352.9
54560.6
54794.3
54996.4
55198.5
55394.9
55615.6
55806.3
55994.6
56206.6
56389.2
56594.7
56771.6
56970.8
57142.3
57335.5
57502.0
57689.6
57874.3
58033.7
58213.5
58390.7
58543.7
58716.5
59026.6
59571.9
59996.5
60069.0
60137.7
60284.6
60497.6
60679.6
60884.9
61087.6
61248.9
61369.5
61493.2
61667.5
61841.0
62005.0
62161.3
62316.5
62470.6
62623.6
62775.5
62926.3
63076.1
63224.9
63372.7
63519.6
63665.7
63810.9
63955.3
64099.0
64242.0
64384.3
64525.9
64667.0
64825.1
64965.1
65104.8
65244.3
65383.2
65521.6
65659.6
65797.3
65951.8
66088.8
66225.6
66362.3
66498.8
66635.3
66771.7
66925.1
67061.5
67197.9
67334.4
67471.0
67607.8
67761.8
67898.9
68036.3
68173.9
68311.8
68450.1
68606.0
68735.9
68713.0
68699.0
68770.9
68924.5
69072.0
69235.3
69376.9
69521.6
69664.2
69806.0
69948.9
70092.4
70114.4
70048.0
69984.0
69935.3
69888.4
69851.4
69817.8
69787.4
69759.7
69734.3
69711.0
69692.1
69672.3
69654.2
69637.7
69622.9
69609.6
69598.1
69588.1
69580.7
69573.9
69568.6
69565.1
69563.8
69564.4
69567.3
69571.7
69579.1
69589.0
69599.9
69614.9
69630.4
69651.1
69685.4
69753.6
69872.6
70244.4
70942.2
71719.1
72961.9
74250.4
75942.8
77933.7
79964.0
82737.1
85539.2
89395.2
93290.4
97839.4
102227.0
108351.0
114315.0
121237.0
127669.0
134952.0
141122.0
149845.0
156456.0
162888.0
168800.0
175674.0
179802.0
182880.0
185088.0
184893.0
180901.0
172333.0
164403.0
156134.0
148073.0
138591.0
130891.0
123382.0
115921.0
107698.0
100607.0
93607.9
87969.6
82777.5
78758.4
75626.8
73161.7
71209.3
69662.0
68598.8
67610.1
66839.7
66237.4
65823.1
65429.3
65110.0
64831.8
64589.8
64377.0
64190.8
64023.2
63868.8
63705.3
63571.2
63444.0
63322.4
63206.0
63094.0
62972.7
62871.4
62773.3
62682.2
62583.3
62500.3
62420.2
62331.6
62256.6
62173.4
62102.6
62023.8
61956.6
61881.7
61817.8
61746.5
61676.9
61617.5
61551.1
61486.4
61431.0
61369.2
61310.8
61235.1
61142.4
61056.1
60984.2
60921.7
60860.4
60807.5
60747.8
60689.1
60632.1
60580.5
60533.4
60487.6
60442.0
60397.0
60353.4
60311.1
60270.0
60230.0
60191.2
60153.4
60116.7
60081.1
60046.4
60012.8
59980.1
59948.4
59917.6
59887.8
59858.9
59830.9
59803.8
59777.7
59752.4
59725.1
59701.9
59679.6
59658.1
59637.4
59617.5
59598.3
59580.0
59560.3
59543.7
59527.9
59513.0
59498.8
59485.5
59471.5
59459.9
59449.2
59439.2
59430.0
59421.7
59413.2
59406.6
59400.7
59395.7
59391.4
59388.0
59385.3
59383.3
59386.9
59396.9
59410.1
59421.5
59430.6
59439.7
59447.0
59454.8
59462.5
59470.6
59479.3
59488.5
59502.0
59520.4
59547.8
59584.7
59621.6
59661.5
59703.8
59748.2
59794.4
59842.2
59891.6
59942.3
59987.8
60041.1
60095.6
60151.5
60208.7
60267.2
60327.1
60380.7
60443.2
60507.1
60572.6
60631.3
60700.1
60770.8
60834.3
60908.8
60985.4
61054.3
61135.2
61208.0
61293.6
61379.3
61496.2
61635.0
61936.4
62458.9
62993.1
63810.6
64651.1
65755.9
67007.7
68246.9
69939.3
71649.0
74026.7
76502.1
79550.4
83374.1
87391.3
92401.2
98665.2
104743.0
111933.0
120262.0
127007.0
133865.0
140643.0
148827.0
154233.0
158734.0
163100.0
164944.0
165290.0
161123.0
153671.0
144963.0
137505.0
129811.0
121997.0
114614.0
105807.0
99051.2
93291.5
87372.5
81978.6
77364.3
74373.9
71647.1
69504.9
67791.7
66413.9
65310.0
64435.8
63754.5
63297.3
62881.2
62563.1
62318.5
62129.5
61972.5
61842.4
61735.3
61647.7
61574.8
61511.9
61457.1
61408.6
61365.2
61325.9
61285.4
61253.2
61225.1
61200.6
61176.6
61160.0
61146.4
61133.9
61125.4
61117.8
61112.8
61109.3
61107.0
61106.1
61106.6
61108.2
61111.2
61115.5
61120.3
61126.9
61134.7
61142.4
61152.4
61163.4
61170.9
61163.0
61141.4
61125.2
61124.0
61131.8
61139.2
61147.9
61157.2
61167.3
61179.1
61196.0
61217.0
61239.3
61258.8
61281.5
61305.4
61330.5
61356.7
61384.0
61412.4
61441.8
61472.2
61503.7
61536.2
61569.7
61608.5
61644.2
61680.8
61718.4
61757.1
61796.7
61837.4
61879.1
61921.9
61965.7
62010.7
62062.7
62110.0
62158.2
62207.4
62257.6
62308.9
62361.2
62421.4
62476.1
62531.9
62588.9
62647.0
62706.3
62766.7
62836.2
62899.2
62963.4
63028.9
63095.6
63163.6
63241.6
63312.3
63384.3
63457.7
63532.5
63608.6
63692.3
63795.1
63889.5
63986.6
64079.2
64171.2
64263.1
64355.3
64460.0
64554.3
64649.8
64746.7
64847.6
64962.4
65086.3
65218.3
65357.0
65501.1
65649.9
65803.0
65960.0
66120.7
66285.0
66452.9
66624.3
66799.3
66977.8
67160.0
67346.0
67511.9
67705.1
67902.4
68103.9
68309.6
68493.3
68707.8
68927.5
69124.2
69354.2
69590.1
69801.5
70049.0
70271.1
70531.4
70765.2
71056.6
71342.9
71715.2
72357.9
73276.7
74495.8
76142.1
77976.7
80081.4
82690.9
85812.9
88898.0
93023.5
97102.1
101719.0
106987.0
112971.0
118631.0
125059.0
132433.0
139218.0
146870.0
155596.0
162571.0
169653.0
179040.0
185307.0
190973.0
195693.0
200348.0
202789.0
202744.0
198352.0
191309.0
184036.0
174401.0
166854.0
159270.0
151989.0
144894.0
137821.0
129962.0
123064.0
116001.0
109974.0
103979.0
98919.7
94673.6
91146.8
88264.9
85958.8
84387.6
82962.3
81899.9
81121.3
80627.1
80203.6
79908.0
79679.9
79516.4
79401.6
79330.2
79291.0
79274.2
79274.5
79290.9
79316.3
79346.6
79380.4
79419.3
79353.7
79282.2
79171.4
79018.5
78852.1
78709.8
78571.7
78418.4
78287.6
78141.5
78016.3
77875.8
77755.0
77619.2
77502.2
77370.4
77240.6
77128.5
77002.1
76892.8
76769.3
76647.4
76510.2
76364.4
76197.9
76021.0
75868.2
75734.9
75603.9
75472.7
75341.6
75227.4
75097.8
74978.1
74865.8
74755.8
74644.0
74531.9
74421.0
74311.2
74202.2
74093.9
73986.2
73879.1
73772.5
73666.2
73560.2
73454.6
73349.1
73243.8
73138.6
73033.4
72928.3
72823.0
72704.5
72599.0
72493.2
72383.4
72269.0
72154.4
72048.9
71943.5
71824.2
71717.4
71609.9
71501.7
71392.6
71282.5
71171.2
71044.9
70932.0
70817.9
70702.9
70587.0
70469.6
70336.8
70217.1
70096.4
69974.6
69851.1
69727.0
69601.1
69457.9
69329.3
69198.4
69072.9
68954.9
68826.4
68721.4
68577.8
68445.5
68310.0
68167.1
68023.0
67875.5
67726.8
67574.3
67412.3
67274.6
67120.9
66988.9
66856.7
66724.6
66592.1
66455.1
66318.2
66176.2
66030.4
65881.6
65725.7
65570.0
65428.0
65260.2
65088.9
64908.4
64727.3
64537.9
64366.9
64168.3
63958.3
63729.3
63516.9
63261.4
62992.4
62743.8
62443.6
62166.0
61830.3
61519.3
61145.4
61019.7
60956.6
60866.0
60744.4
60738.2
60824.4
60999.9
61239.4
61548.4
61896.2
62298.3
62666.9
63119.7
63536.8
63950.2
64387.9
64821.1
65161.9
65501.0
65763.4
65927.1
65980.5
65836.2
65581.2
65106.2
64447.1
63269.7
62140.4
60902.3
58993.9
57512.6
55041.6
52989.2
50604.9
47656.0
45083.4
42281.0
39243.1
36772.7
33942.9
32183.1
31064.1
30090.5
29695.7
29548.5
