%time	revolution	shaft_angle	e_1	e_2	e_3	e_4	e_1_velocity	e_2_velocity	e_3_velocity	e_4_velocity	variable_gap_length	lout	pos_A	pos_B	zRK	Stroke	lA	lB	z_A	z_B	Piston_Velocity	Piston_Leakage	Poiseuille_Leakage	Couette_Leakage	MTK	MTKtan	Axial_Friction	FTKy_p	FTKy_c	Circumferential_Friction	FTKx_p	FTKx_c	FTG	pDC	FTby	FTby_p	FTby_c	FTbx	FTbx_p	FTbx_c	High_Pressure	Low_Pressure	F_1	F_2	F_3	F_4	F_Fluid_1	F_Fluid_2	F_Fluid_3	F_Fluid_4	F_Contact_1	F_Contact_2	F_Contact_3	F_Contact_4	dF_1	dF_2	dF_3	dF_4	Total_Leakage	Total_Torque_Loss	MFT	Total_Mechanical_Power_Loss	Total_Volumetric_Power_Loss	Mechanical_Power_Loss	Volumetric_Power_Loss	FSKx	FSKy	FAKz	FKx	FKy	FK	FaK	FDK	FwK	FAKy	Fwky	Fwkz	FAK_inclined	MKx	MKy	MK
6.715909e-003	4.925000e-001	1.773000e+002	1.408270e-005	-8.965629e-006	-1.228284e-005	-1.191580e-005	8.973988e-005	4.571646e-003	3.590976e-003	-4.921100e-003	2.711600e-002	2.896202e-003	3.862024e-004	6.983798e-003	3.749600e-002	-2.097180e-002	2.450300e-002	0.000000e+000	4.797628e-002	2.086008e-002	-2.277238e-001	2.618269e-006	2.749193e-006	-1.309243e-007	1.084764e-002	-1.736953e-001	2.194866e+001	2.089319e+001	1.055462e+000	-1.781335e+001	2.970192e+000	-2.078354e+001	9.599317e+001	3.854110e+002	1.983773e+001	2.089319e+001	-1.055462e+000	2.375373e+001	2.970192e+000	2.078354e+001	3.848630e+002	9.418380e-001	8.563509e+001	1.576227e+003	-3.093423e+002	-3.384371e+003	-8.567978e+001	-1.576903e+003	3.089003e+002	3.382859e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	4.469088e-002	6.766396e-001	4.420602e-001	1.511212e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.305948e+002	1.006491e+002	-9.988899e-001	2.732361e+003	1.095890e+004	-2.237072e+002	-1.808144e+003	1.821930e+003	-2.294337e+002	1.116639e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.095890e+004	9.177059e+001	-8.388127e+000	9.215314e+001
6.719697e-003	4.927778e-001	1.774000e+002	1.408304e-005	-8.948312e-006	-1.226924e-005	-1.193444e-005	7.466593e-005	4.566258e-003	3.605795e-003	-4.909729e-003	2.711500e-002	2.895356e-003	3.853558e-004	6.984644e-003	3.749500e-002	-2.097264e-002	2.450400e-002	0.000000e+000	4.797628e-002	2.086092e-002	-2.192955e-001	2.623846e-006	2.749924e-006	-1.260786e-007	1.042783e-002	-1.736490e-001	2.191016e+001	2.089383e+001	1.016326e+000	-1.780860e+001	2.973470e+000	-2.078208e+001	9.599317e+001	3.854110e+002	1.987751e+001	2.089383e+001	-1.016326e+000	2.375555e+001	2.973470e+000	2.078208e+001	3.848630e+002	9.418380e-001	8.381430e+001	1.576363e+003	-3.027570e+002	-3.384712e+003	-8.385948e+001	-1.577040e+003	3.023124e+002	3.383196e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	4.518157e-002	6.767435e-001	4.445353e-001	1.515255e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.305250e+002	1.008635e+002	-9.989706e-001	2.732347e+003	1.095885e+004	-2.189427e+002	-1.808349e+003	1.821554e+003	-2.294523e+002	1.116639e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.095885e+004	9.177645e+001	-8.209255e+000	9.214287e+001
6.723485e-003	4.930556e-001	1.775000e+002	1.408332e-005	-8.931016e-006	-1.225558e-005	-1.195304e-005	6.018563e-005	4.565225e-003	3.626758e-003	-4.903908e-003	2.711400e-002	2.894541e-003	3.845411e-004	6.985459e-003	3.749400e-002	-2.097346e-002	2.450500e-002	0.000000e+000	4.797628e-002	2.086174e-002	-2.108665e-001	2.630481e-006	2.751714e-006	-1.212326e-007	1.001395e-002	-1.736524e-001	2.188161e+001	2.090437e+001	9.772379e-001	-1.780895e+001	2.972614e+000	-2.078157e+001	9.607064e+001	3.857300e+002	1.992713e+001	2.090437e+001	-9.772379e-001	2.375418e+001	2.972614e+000	2.078157e+001	3.851870e+002	9.418230e-001	8.206154e+001	1.577381e+003	-2.964177e+002	-3.388236e+003	-8.210667e+001	-1.578058e+003	2.959712e+002	3.386715e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	4.512858e-002	6.771350e-001	4.464550e-001	1.520971e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.305124e+002	1.012025e+002	-9.990482e-001	2.734646e+003	1.096807e+004	-2.143561e+002	-1.810856e+003	1.823498e+003	-2.294701e+002	1.117565e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.096807e+004	9.186864e+001	-8.037068e+000	9.221953e+001
6.727273e-003	4.933333e-001	1.776000e+002	1.408355e-005	-8.913723e-006	-1.224184e-005	-1.197161e-005	4.248574e-005	4.555915e-003	3.646497e-003	-4.888880e-003	2.711300e-002	2.893758e-003	3.837583e-004	6.986242e-003	3.749300e-002	-2.097424e-002	2.450600e-002	0.000000e+000	4.797628e-002	2.086252e-002	-2.024369e-001	2.636079e-006	2.752465e-006	-1.163862e-007	9.595441e-003	-1.736240e-001	2.184020e+001	2.090198e+001	9.382201e-001	-1.780604e+001	2.976599e+000	-2.078264e+001	9.607064e+001	3.857300e+002	1.996376e+001	2.090198e+001	-9.382201e-001	2.375924e+001	2.976599e+000	2.078264e+001	3.851870e+002	9.418230e-001	8.023869e+001	1.577511e+003	-2.898256e+002	-3.388554e+003	-8.028247e+001	-1.578187e+003	2.893821e+002	3.387033e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	4.377743e-002	6.760280e-001	4.434999e-001	1.521486e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.304702e+002	1.014179e+002	-9.991228e-001	2.734631e+003	1.096801e+004	-2.095869e+002	-1.811043e+003	1.823130e+003	-2.294872e+002	1.117565e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.096801e+004	9.187387e+001	-7.858040e+000	9.220931e+001
6.731061e-003	4.936111e-001	1.777000e+002	1.408371e-005	-8.896466e-006	-1.222803e-005	-1.199013e-005	2.291192e-005	4.546340e-003	3.675303e-003	-4.875259e-003	2.711300e-002	2.893007e-003	3.830075e-004	6.986993e-003	3.749300e-002	-2.097499e-002	2.450600e-002	0.000000e+000	4.797628e-002	2.086327e-002	-1.940067e-001	2.642499e-006	2.754038e-006	-1.115394e-007	9.180956e-003	-1.736675e-001	2.180482e+001	2.090548e+001	8.993451e-001	-1.781050e+001	2.976668e+000	-2.078717e+001	9.613723e+001	3.860040e+002	2.000613e+001	2.090548e+001	-8.993451e-001	2.376384e+001	2.976668e+000	2.078717e+001	3.854560e+002	9.418190e-001	7.846872e+001	1.578339e+003	-2.834323e+002	-3.391547e+003	-7.851040e+001	-1.578983e+003	2.830267e+002	3.390070e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	4.168198e-002	6.434673e-001	4.056456e-001	1.476560e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.304578e+002	1.017373e+002	-9.991944e-001	2.736603e+003	1.097591e+004	-2.049636e+002	-1.813207e+003	1.824755e+003	-2.295037e+002	1.118361e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.097591e+004	9.195500e+001	-7.684701e+000	9.227555e+001
6.734848e-003	4.938889e-001	1.778000e+002	1.408380e-005	-8.879245e-006	-1.221411e-005	-1.200860e-005	-5.867686e-006	4.522307e-003	3.716663e-003	-4.847009e-003	2.711200e-002	2.892289e-003	3.822886e-004	6.987711e-003	3.749200e-002	-2.097571e-002	2.450700e-002	0.000000e+000	4.797628e-002	2.086399e-002	-1.855758e-001	2.648061e-006	2.754754e-006	-1.066923e-007	8.759253e-003	-1.737347e-001	2.174838e+001	2.088766e+001	8.607190e-001	-1.781739e+001	2.980803e+000	-2.079819e+001	9.613723e+001	3.860040e+002	2.002694e+001	2.088766e+001	-8.607190e-001	2.377900e+001	2.980803e+000	2.079819e+001	3.854560e+002	9.418190e-001	7.664408e+001	1.578462e+003	-2.768343e+002	-3.391837e+003	-7.668593e+001	-1.579139e+003	2.763985e+002	3.390317e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	4.185351e-002	6.776633e-001	4.357456e-001	1.519607e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.304081e+002	1.019514e+002	-9.992629e-001	2.736585e+003	1.097584e+004	-2.001902e+002	-1.813375e+003	1.824392e+003	-2.295194e+002	1.118361e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.097584e+004	9.195948e+001	-7.505531e+000	9.226526e+001
6.738636e-003	4.941667e-001	1.779000e+002	1.408377e-005	-8.862115e-006	-1.220003e-005	-1.202696e-005	-3.005237e-005	4.514294e-003	3.757099e-003	-4.837968e-003	2.711100e-002	2.891602e-003	3.816016e-004	6.988398e-003	3.749100e-002	-2.097640e-002	2.450800e-002	0.000000e+000	4.797628e-002	2.086468e-002	-1.771444e-001	2.655043e-006	2.756888e-006	-1.018449e-007	8.341681e-003	-1.738794e-001	2.169738e+001	2.087527e+001	8.221118e-001	-1.783223e+001	2.978582e+000	-2.081081e+001	9.620897e+001	3.862990e+002	2.005316e+001	2.087527e+001	-8.221118e-001	2.378939e+001	2.978582e+000	2.081081e+001	3.857370e+002	9.418260e-001	7.487667e+001	1.579399e+003	-2.704433e+002	-3.395070e+003	-7.491905e+001	-1.580079e+003	2.699926e+002	3.393525e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	4.237521e-002	6.795219e-001	4.506659e-001	1.545054e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.303265e+002	1.022985e+002	-9.993284e-001	2.738705e+003	1.098435e+004	-1.955666e+002	-1.815671e+003	1.826173e+003	-2.295344e+002	1.119218e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.098435e+004	9.204375e+001	-7.331988e+000	9.233531e+001
6.742424e-003	4.944444e-001	1.780000e+002	1.408366e-005	-8.845015e-006	-1.218580e-005	-1.204529e-005	-4.349188e-005	4.518288e-003	3.770339e-003	-4.838317e-003	2.711000e-002	2.890947e-003	3.809466e-004	6.989053e-003	3.749000e-002	-2.097705e-002	2.450900e-002	0.000000e+000	4.797628e-002	2.086533e-002	-1.687125e-001	2.660903e-006	2.757900e-006	-9.699715e-008	7.927467e-003	-1.739490e-001	2.165053e+001	2.086725e+001	7.832757e-001	-1.783937e+001	2.979302e+000	-2.081867e+001	9.620897e+001	3.862990e+002	2.008398e+001	2.086725e+001	-7.832757e-001	2.379797e+001	2.979302e+000	2.081867e+001	3.857370e+002	9.418260e-001	7.305019e+001	1.579516e+003	-2.638393e+002	-3.395341e+003	-7.309207e+001	-1.580197e+003	2.633841e+002	3.393788e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	4.188304e-002	6.803121e-001	4.551474e-001	1.553436e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.301881e+002	1.025243e+002	-9.993908e-001	2.738690e+003	1.098428e+004	-1.907891e+002	-1.815825e+003	1.825821e+003	-2.295488e+002	1.119218e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.098428e+004	9.204771e+001	-7.152683e+000	9.232519e+001
6.746212e-003	4.947222e-001	1.781000e+002	1.408349e-005	-8.827901e-006	-1.217152e-005	-1.206361e-005	-5.411654e-005	4.523681e-003	3.781746e-003	-4.838861e-003	2.711000e-002	2.890323e-003	3.803235e-004	6.989677e-003	3.749000e-002	-2.097768e-002	2.450900e-002	0.000000e+000	4.797628e-002	2.086595e-002	-1.602800e-001	2.667093e-006	2.759242e-006	-9.214911e-008	7.521153e-003	-1.740233e-001	2.162152e+001	2.087713e+001	7.443929e-001	-1.784699e+001	2.979133e+000	-2.082612e+001	9.626957e+001	3.865480e+002	2.013274e+001	2.087713e+001	-7.443929e-001	2.380525e+001	2.979133e+000	2.082612e+001	3.859640e+002	9.418420e-001	7.126701e+001	1.580264e+003	-2.573989e+002	-3.398042e+003	-7.130637e+001	-1.580943e+003	2.569485e+002	3.396489e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	3.936596e-002	6.790608e-001	4.503840e-001	1.552385e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.302410e+002	1.028292e+002	-9.994502e-001	2.740482e+003	1.099147e+004	-1.861318e+002	-1.817778e+003	1.827282e+003	-2.295624e+002	1.119942e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.099147e+004	9.212091e+001	-6.978083e+000	9.238483e+001
6.750000e-003	4.950000e-001	1.782000e+002	1.408329e-005	-8.810765e-006	-1.215719e-005	-1.208194e-005	-6.561065e-005	4.523557e-003	3.789552e-003	-4.831994e-003	2.710900e-002	2.889732e-003	3.797323e-004	6.990268e-003	3.748900e-002	-2.097827e-002	2.451000e-002	0.000000e+000	4.797628e-002	2.086655e-002	-1.518471e-001	2.672396e-006	2.759697e-006	-8.730080e-008	7.113619e-003	-1.740488e-001	2.158566e+001	2.088024e+001	7.054239e-001	-1.784960e+001	2.982315e+000	-2.083192e+001	9.626957e+001	3.865480e+002	2.017481e+001	2.088024e+001	-7.054239e-001	2.381423e+001	2.982315e+000	2.083192e+001	3.859640e+002	9.418420e-001	6.943898e+001	1.580376e+003	-2.507898e+002	-3.398294e+003	-6.947677e+001	-1.581054e+003	2.503447e+002	3.396743e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	3.778388e-002	6.783332e-001	4.450579e-001	1.551066e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.302910e+002	1.030337e+002	-9.995066e-001	2.740470e+003	1.099143e+004	-1.813508e+002	-1.817918e+003	1.826941e+003	-2.295754e+002	1.119942e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.099143e+004	9.212436e+001	-6.798660e+000	9.237489e+001
6.753788e-003	4.952778e-001	1.783000e+002	1.408304e-005	-8.793631e-006	-1.214284e-005	-1.210024e-005	-7.684709e-005	4.526300e-003	3.802351e-003	-4.829260e-003	2.710900e-002	2.889173e-003	3.791731e-004	6.990827e-003	3.748900e-002	-2.097883e-002	2.451000e-002	0.000000e+000	4.797628e-002	2.086710e-002	-1.434137e-001	2.678409e-006	2.760861e-006	-8.245222e-008	6.710285e-003	-1.741117e-001	2.155915e+001	2.089271e+001	6.664383e-001	-1.785605e+001	2.981895e+000	-2.083795e+001	9.633361e+001	3.868110e+002	2.022627e+001	2.089271e+001	-6.664383e-001	2.381984e+001	2.981895e+000	2.083795e+001	3.861940e+002	9.418720e-001	6.765443e+001	1.581157e+003	-2.443446e+002	-3.401114e+003	-6.769092e+001	-1.581834e+003	2.439023e+002	3.399562e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	3.649065e-002	6.775370e-001	4.423054e-001	1.551496e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.303722e+002	1.033360e+002	-9.995599e-001	2.742365e+003	1.099903e+004	-1.766902e+002	-1.819957e+003	1.828514e+003	-2.295876e+002	1.120706e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.099903e+004	9.220079e+001	-6.623938e+000	9.243842e+001
6.757576e-003	4.955556e-001	1.784000e+002	1.408275e-005	-8.776486e-006	-1.212844e-005	-1.211854e-005	-8.869396e-005	4.524914e-003	3.810665e-003	-4.821235e-003	2.710800e-002	2.888646e-003	3.786458e-004	6.991354e-003	3.748800e-002	-2.097935e-002	2.451100e-002	0.000000e+000	4.797628e-002	2.086763e-002	-1.349799e-001	2.683718e-006	2.761322e-006	-7.760338e-008	6.305759e-003	-1.741274e-001	2.152532e+001	2.089794e+001	6.273851e-001	-1.785767e+001	2.984881e+000	-2.084255e+001	9.633361e+001	3.868110e+002	2.027055e+001	2.089794e+001	-6.273851e-001	2.382743e+001	2.984881e+000	2.084255e+001	3.861940e+002	9.418720e-001	6.582478e+001	1.581263e+003	-2.377302e+002	-3.401344e+003	-6.586122e+001	-1.581941e+003	2.372874e+002	3.399789e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	3.643966e-002	6.779516e-001	4.427993e-001	1.555399e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.304354e+002	1.035408e+002	-9.996101e-001	2.742354e+003	1.099898e+004	-1.719054e+002	-1.820082e+003	1.828182e+003	-2.295992e+002	1.120706e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.099898e+004	9.220364e+001	-6.444390e+000	9.242858e+001
6.761364e-003	4.958333e-001	1.785000e+002	1.408241e-005	-8.759346e-006	-1.211400e-005	-1.213680e-005	-9.993403e-005	4.526204e-003	3.822197e-003	-4.816857e-003	2.710800e-002	2.888151e-003	3.781505e-004	6.991849e-003	3.748800e-002	-2.097985e-002	2.451100e-002	0.000000e+000	4.797628e-002	2.086813e-002	-1.265456e-001	2.689579e-006	2.762333e-006	-7.275432e-008	5.904396e-003	-1.741738e-001	2.149857e+001	2.091026e+001	5.883198e-001	-1.786242e+001	2.984983e+000	-2.084740e+001	9.638673e+001	3.870290e+002	2.032194e+001	2.091026e+001	-5.883198e-001	2.383239e+001	2.984983e+000	2.084740e+001	3.863760e+002	9.419100e-001	6.402875e+001	1.581912e+003	-2.312437e+002	-3.403691e+003	-6.406511e+001	-1.582591e+003	2.308004e+002	3.402131e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	3.636556e-002	6.783693e-001	4.433163e-001	1.559240e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.305284e+002	1.038255e+002	-9.996573e-001	2.743924e+003	1.100528e+004	-1.672150e+002	-1.821778e+003	1.829436e+003	-2.296100e+002	1.121339e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.100528e+004	9.226725e+001	-6.268555e+000	9.247994e+001
6.765152e-003	4.961111e-001	1.786000e+002	1.408204e-005	-8.742201e-006	-1.209952e-005	-1.215505e-005	-1.116555e-004	4.524713e-003	3.830398e-003	-4.808787e-003	2.710700e-002	2.887687e-003	3.776872e-004	6.992313e-003	3.748700e-002	-2.098031e-002	2.451200e-002	0.000000e+000	4.797628e-002	2.086859e-002	-1.181110e-001	2.694757e-006	2.762662e-006	-6.790503e-008	5.502131e-003	-1.741816e-001	2.146456e+001	2.091536e+001	5.491944e-001	-1.786322e+001	2.987517e+000	-2.085074e+001	9.638673e+001	3.870290e+002	2.036617e+001	2.091536e+001	-5.491944e-001	2.383826e+001	2.987517e+000	2.085074e+001	3.863760e+002	9.419100e-001	6.219771e+001	1.582012e+003	-2.246248e+002	-3.403899e+003	-6.223429e+001	-1.582690e+003	2.241844e+002	3.402340e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	3.658461e-002	6.775738e-001	4.404256e-001	1.559190e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.305892e+002	1.040255e+002	-9.997015e-001	2.743913e+003	1.100523e+004	-1.624271e+002	-1.821887e+003	1.829113e+003	-2.296201e+002	1.121339e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.100523e+004	9.226949e+001	-6.088904e+000	9.247018e+001
6.768939e-003	4.963889e-001	1.787000e+002	1.408161e-005	-8.725062e-006	-1.208501e-005	-1.217326e-005	-1.230516e-004	4.526376e-003	3.842443e-003	-4.805133e-003	2.710700e-002	2.887256e-003	3.772558e-004	6.992744e-003	3.748700e-002	-2.098074e-002	2.451200e-002	0.000000e+000	4.797628e-002	2.086902e-002	-1.096760e-001	2.700616e-006	2.763671e-006	-6.305553e-008	5.102885e-003	-1.742185e-001	2.143806e+001	2.092800e+001	5.100603e-001	-1.786701e+001	2.987291e+000	-2.085430e+001	9.644159e+001	3.872540e+002	2.041794e+001	2.092800e+001	-5.100603e-001	2.384159e+001	2.987291e+000	2.085430e+001	3.865530e+002	9.419640e-001	6.039942e+001	1.582675e+003	-2.181303e+002	-3.406293e+003	-6.043665e+001	-1.583352e+003	2.176891e+002	3.404731e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	3.723233e-002	6.763249e-001	4.412330e-001	1.561943e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.306810e+002	1.043124e+002	-9.997426e-001	2.745533e+003	1.101173e+004	-1.577309e+002	-1.823618e+003	1.830427e+003	-2.296296e+002	1.121992e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.101173e+004	9.233439e+001	-5.912859e+000	9.252352e+001
6.772727e-003	4.966667e-001	1.788000e+002	1.408115e-005	-8.707917e-006	-1.207046e-005	-1.219146e-005	-1.351712e-004	4.525158e-003	3.851529e-003	-4.797609e-003	2.710600e-002	2.886856e-003	3.768563e-004	6.993144e-003	3.748600e-002	-2.098114e-002	2.451300e-002	0.000000e+000	4.797628e-002	2.086942e-002	-1.012407e-001	2.705769e-006	2.763975e-006	-5.820584e-008	4.702850e-003	-1.742181e-001	2.140363e+001	2.093275e+001	4.708826e-001	-1.786697e+001	2.989626e+000	-2.085659e+001	9.644159e+001	3.872540e+002	2.046187e+001	2.093275e+001	-4.708826e-001	2.384622e+001	2.989626e+000	2.085659e+001	3.865530e+002	9.419640e-001	5.856697e+001	1.582769e+003	-2.115069e+002	-3.406479e+003	-5.860411e+001	-1.583446e+003	2.110651e+002	3.404913e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	3.714313e-002	6.768685e-001	4.417450e-001	1.565823e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.307354e+002	1.045114e+002	-9.997807e-001	2.745522e+003	1.101169e+004	-1.529399e+002	-1.823710e+003	1.830112e+003	-2.296383e+002	1.121992e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.101169e+004	9.233602e+001	-5.733105e+000	9.251383e+001
6.776515e-003	4.969444e-001	1.789000e+002	1.408063e-005	-8.690776e-006	-1.205587e-005	-1.220963e-005	-1.468312e-004	4.526186e-003	3.863629e-003	-4.793151e-003	2.710600e-002	2.886489e-003	3.764888e-004	6.993511e-003	3.748600e-002	-2.098151e-002	2.451300e-002	0.000000e+000	4.797628e-002	2.086979e-002	-9.280502e-002	2.711558e-006	2.764914e-006	-5.335598e-008	4.305507e-003	-1.742425e-001	2.137638e+001	2.094467e+001	4.317041e-001	-1.786947e+001	2.989862e+000	-2.085933e+001	9.649160e+001	3.874590e+002	2.051297e+001	2.094467e+001	-4.317041e-001	2.384919e+001	2.989862e+000	2.085933e+001	3.867020e+002	9.420320e-001	5.676232e+001	1.583370e+003	-2.049896e+002	-3.408650e+003	-5.679854e+001	-1.584046e+003	2.045514e+002	3.407085e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	3.621679e-002	6.762879e-001	4.381958e-001	1.565327e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.308353e+002	1.047906e+002	-9.998157e-001	2.746998e+003	1.101761e+004	-1.482273e+002	-1.825280e+003	1.831289e+003	-2.296464e+002	1.122588e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.101761e+004	9.239487e+001	-5.556449e+000	9.256180e+001
6.780303e-003	4.972222e-001	1.790000e+002	1.408008e-005	-8.673631e-006	-1.204124e-005	-1.222779e-005	-1.591790e-004	4.523348e-003	3.872227e-003	-4.784121e-003	2.710600e-002	2.886153e-003	3.761532e-004	6.993847e-003	3.748600e-002	-2.098185e-002	2.451300e-002	0.000000e+000	4.797628e-002	2.087012e-002	-8.436910e-002	2.716622e-006	2.765128e-006	-4.850595e-008	3.907871e-003	-1.742402e-001	2.134215e+001	2.094964e+001	3.925082e-001	-1.786923e+001	2.992526e+000	-2.086176e+001	9.649160e+001	3.874590e+002	2.055713e+001	2.094964e+001	-3.925082e-001	2.385428e+001	2.992526e+000	2.086176e+001	3.867020e+002	9.420320e-001	5.492656e+001	1.583399e+003	-1.983600e+002	-3.408755e+003	-5.496272e+001	-1.584076e+003	1.979213e+002	3.407186e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	3.616139e-002	6.766876e-001	4.387539e-001	1.569376e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.309004e+002	1.049863e+002	-9.998477e-001	2.746988e+003	1.101757e+004	-1.434335e+002	-1.825356e+003	1.830983e+003	-2.296537e+002	1.122588e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.101757e+004	9.239771e+001	-5.376746e+000	9.255402e+001
6.784091e-003	4.975000e-001	1.791000e+002	1.407948e-005	-8.656497e-006	-1.202657e-005	-1.224591e-005	-1.710311e-004	4.524324e-003	3.884586e-003	-4.779413e-003	2.710500e-002	2.885850e-003	3.758496e-004	6.994150e-003	3.748500e-002	-2.098215e-002	2.451400e-002	0.000000e+000	4.797628e-002	2.087043e-002	-7.593292e-002	2.722166e-006	2.765822e-006	-4.365578e-008	3.512223e-003	-1.742597e-001	2.131244e+001	2.095916e+001	3.532847e-001	-1.787123e+001	2.991942e+000	-2.086317e+001	9.653040e+001	3.876180e+002	2.060587e+001	2.095916e+001	-3.532847e-001	2.385511e+001	2.991942e+000	2.086317e+001	3.868090e+002	9.421020e-001	5.311451e+001	1.583925e+003	-1.918109e+002	-3.410501e+003	-5.315060e+001	-1.584602e+003	1.913716e+002	3.408927e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	3.609470e-002	6.770253e-001	4.393499e-001	1.573301e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.309650e+002	1.052438e+002	-9.998766e-001	2.748130e+003	1.102215e+004	-1.386964e+002	-1.826576e+003	1.831834e+003	-2.296604e+002	1.123050e+004	9.212311e+002	0.000000e+000	9.212311e+002	0.000000e+000	1.102215e+004	9.244162e+001	-5.199035e+000	9.258771e+001
