%time	revolution	shaft_angle	e_1	e_2	e_3	e_4	e_1_velocity	e_2_velocity	e_3_velocity	e_4_velocity	variable_gap_length	lout	pos_A	pos_B	zRK	Stroke	lA	lB	z_A	z_B	Piston_Velocity	Piston_Leakage	Poiseuille_Leakage	Couette_Leakage	MTK	MTKtan	Axial_Friction	FTKy_p	FTKy_c	Circumferential_Friction	FTKx_p	FTKx_c	FTG	pDC	FTby	FTby_p	FTby_c	FTbx	FTbx_p	FTbx_c	High_Pressure	Low_Pressure	F_1	F_2	F_3	F_4	F_Fluid_1	F_Fluid_2	F_Fluid_3	F_Fluid_4	F_Contact_1	F_Contact_2	F_Contact_3	F_Contact_4	dF_1	dF_2	dF_3	dF_4	Total_Leakage	Total_Torque_Loss	MFT	Total_Mechanical_Power_Loss	Total_Volumetric_Power_Loss	Mechanical_Power_Loss	Volumetric_Power_Loss	FSKx	FSKy	FAKz	FKx	FKy	FK	FaK	FDK	FwK	FAKy	Fwky	Fwkz	FAK_inclined	MKx	MKy	MK
6.875000e-003	5.041667e-001	1.815000e+002	1.597702e-005	-3.337417e-006	-1.004636e-005	-1.459441e-005	-9.125142e-004	6.273620e-003	5.716323e-003	-4.619218e-003	2.702800e-002	2.808011e-003	2.980109e-004	7.071989e-003	3.740800e-002	-2.105999e-002	2.459100e-002	0.000000e+000	4.797628e-002	2.094827e-002	1.214881e-001	2.788917e-006	2.719071e-006	6.984547e-008	-5.419050e-003	-1.880820e-001	1.973137e+001	2.035730e+001	-6.259269e-001	-1.928878e+001	3.814600e+000	-2.310338e+001	9.626859e+001	3.865440e+002	2.098323e+001	2.035730e+001	6.259269e-001	2.691798e+001	3.814600e+000	2.310338e+001	3.862240e+002	9.439210e-001	-5.125091e-001	1.924750e+003	1.847008e+000	-4.736178e+003	5.039337e-001	-1.925378e+003	-2.267319e+000	4.734050e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	8.575431e-003	6.274140e-001	4.203108e-001	2.128446e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.531312e+002	1.075250e+002	-9.996573e-001	2.731823e+003	1.095674e+004	1.334499e+000	-2.811428e+003	2.811429e+003	-2.204334e+002	1.119930e+004	8.810477e+002	9.585909e+002	8.776950e+002	7.678836e+001	1.099860e+004	1.280094e+002	4.992093e-002	1.280094e+002
6.878788e-003	5.044444e-001	1.816000e+002	1.597356e-005	-3.313653e-006	-1.002471e-005	-1.461190e-005	-9.252690e-004	6.277152e-003	5.725951e-003	-4.615299e-003	2.702800e-002	2.808508e-003	2.985081e-004	7.071492e-003	3.740800e-002	-2.105949e-002	2.459100e-002	0.000000e+000	4.797628e-002	2.094777e-002	1.295854e-001	2.793333e-006	2.718832e-006	7.450073e-008	-5.766952e-003	-1.880518e-001	1.968605e+001	2.035349e+001	-6.674403e-001	-1.928568e+001	3.810597e+000	-2.309628e+001	9.626859e+001	3.865440e+002	2.102093e+001	2.035349e+001	6.674403e-001	2.690687e+001	3.810597e+000	2.309628e+001	3.862240e+002	9.439210e-001	-2.985078e+000	1.924679e+003	1.075778e+001	-4.735918e+003	2.977005e+000	-1.925307e+003	-1.117666e+001	4.733788e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	8.072475e-003	6.281627e-001	4.188735e-001	2.130508e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.529952e+002	1.076953e+002	-9.996101e-001	2.731814e+003	1.095671e+004	7.772705e+000	-2.811240e+003	2.811250e+003	-2.204232e+002	1.119930e+004	8.810486e+002	9.585878e+002	8.776960e+002	7.678845e+001	1.099856e+004	1.280024e+002	2.907614e-001	1.280027e+002
6.882576e-003	5.047222e-001	1.817000e+002	1.597006e-005	-3.289876e-006	-1.000302e-005	-1.462939e-005	-9.383160e-004	6.271314e-003	5.727574e-003	-4.603576e-003	2.702900e-002	2.809037e-003	2.990374e-004	7.070963e-003	3.740900e-002	-2.105896e-002	2.459000e-002	0.000000e+000	4.797628e-002	2.094724e-002	1.376823e-001	2.796508e-006	2.717352e-006	7.915579e-008	-6.108536e-003	-1.879700e-001	1.962582e+001	2.033476e+001	-7.089397e-001	-1.927729e+001	3.812324e+000	-2.308962e+001	9.617346e+001	3.861530e+002	2.104370e+001	2.033476e+001	7.089397e-001	2.690194e+001	3.812324e+000	2.308962e+001	3.860230e+002	9.441600e-001	-5.450370e+000	1.923067e+003	1.964286e+001	-4.730292e+003	5.442414e+000	-1.923695e+003	-2.006169e+001	4.728156e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	7.955634e-003	6.283486e-001	4.188347e-001	2.136136e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.528270e+002	1.077084e+002	-9.995599e-001	2.728981e+003	1.094535e+004	1.419249e+001	-2.807226e+003	2.807261e+003	-2.204124e+002	1.118794e+004	8.810496e+002	9.575936e+002	8.776970e+002	7.678853e+001	1.098715e+004	1.278551e+002	5.309268e-001	1.278562e+002
6.886364e-003	5.050000e-001	1.818000e+002	1.596650e-005	-3.266121e-006	-9.981327e-006	-1.464682e-005	-9.513380e-004	6.274464e-003	5.738149e-003	-4.599020e-003	2.702900e-002	2.809599e-003	2.995987e-004	7.070401e-003	3.740900e-002	-2.105840e-002	2.459000e-002	0.000000e+000	4.797628e-002	2.094668e-002	1.457789e-001	2.800827e-006	2.717017e-006	8.381062e-008	-6.452307e-003	-1.879386e-001	1.957897e+001	2.032934e+001	-7.503765e-001	-1.927407e+001	3.807761e+000	-2.308183e+001	9.617346e+001	3.861530e+002	2.107972e+001	2.032934e+001	7.503765e-001	2.688959e+001	3.807761e+000	2.308183e+001	3.860230e+002	9.441600e-001	-7.920005e+000	1.922987e+003	2.854330e+001	-4.730001e+003	7.910429e+000	-1.923613e+003	-2.896223e+001	4.727863e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	9.575661e-003	6.258966e-001	4.189288e-001	2.137705e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.526760e+002	1.078747e+002	-9.995066e-001	2.728972e+003	1.094531e+004	2.062330e+001	-2.807014e+003	2.807090e+003	-2.204009e+002	1.118794e+004	8.810507e+002	9.575906e+002	8.776980e+002	7.678863e+001	1.098712e+004	1.278472e+002	7.714968e-001	1.278495e+002
6.890152e-003	5.052778e-001	1.819000e+002	1.596290e-005	-3.242354e-006	-9.959591e-006	-1.466425e-005	-9.636123e-004	6.267526e-003	5.737660e-003	-4.586090e-003	2.703000e-002	2.810192e-003	3.001921e-004	7.069808e-003	3.741000e-002	-2.105781e-002	2.458900e-002	0.000000e+000	4.797628e-002	2.094609e-002	1.538750e-001	2.803813e-006	2.715348e-006	8.846522e-008	-6.788756e-003	-1.878482e-001	1.951606e+001	2.030786e+001	-7.918000e-001	-1.926480e+001	3.809735e+000	-2.307454e+001	9.606675e+001	3.857140e+002	2.109966e+001	2.030786e+001	7.918000e-001	2.688427e+001	3.809735e+000	2.307454e+001	3.858030e+002	9.444140e-001	-1.037553e+001	1.921187e+003	3.739390e+001	-4.723697e+003	1.036651e+001	-1.921814e+003	-3.781275e+001	4.721554e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	9.021306e-003	6.267020e-001	4.188415e-001	2.143850e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.524863e+002	1.078666e+002	-9.994502e-001	2.725792e+003	1.093256e+004	2.701837e+001	-2.802510e+003	2.802641e+003	-2.203888e+002	1.117519e+004	8.810518e+002	9.564747e+002	8.776992e+002	7.678873e+001	1.097432e+004	1.276815e+002	1.010757e+000	1.276855e+002
6.893939e-003	5.055556e-001	1.820000e+002	1.595925e-005	-3.218613e-006	-9.937858e-006	-1.468162e-005	-9.774919e-004	6.269829e-003	5.750275e-003	-4.580771e-003	2.703000e-002	2.810818e-003	3.008176e-004	7.069182e-003	3.741000e-002	-2.105718e-002	2.458900e-002	0.000000e+000	4.797628e-002	2.094546e-002	1.619707e-001	2.808120e-006	2.715001e-006	9.311956e-008	-7.128699e-003	-1.878201e-001	1.946903e+001	2.030220e+001	-8.331687e-001	-1.926192e+001	3.804601e+000	-2.306652e+001	9.606675e+001	3.857140e+002	2.113537e+001	2.030220e+001	8.331687e-001	2.687112e+001	3.804601e+000	2.306652e+001	3.858030e+002	9.444140e-001	-1.284190e+001	1.921099e+003	4.628279e+001	-4.723376e+003	1.283372e+001	-1.921724e+003	-4.669548e+001	4.721237e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	8.177778e-003	6.256359e-001	4.126868e-001	2.138960e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.523264e+002	1.080323e+002	-9.993908e-001	2.725784e+003	1.093252e+004	3.344090e+001	-2.802277e+003	2.802477e+003	-2.203760e+002	1.117519e+004	8.810530e+002	9.564717e+002	8.777003e+002	7.678883e+001	1.097428e+004	1.276729e+002	1.251024e+000	1.276790e+002
6.897727e-003	5.058333e-001	1.821000e+002	1.595554e-005	-3.194864e-006	-9.916076e-006	-1.469897e-005	-9.907608e-004	6.262130e-003	5.752280e-003	-4.567270e-003	2.703100e-002	2.811475e-003	3.014752e-004	7.068525e-003	3.741100e-002	-2.105652e-002	2.458800e-002	0.000000e+000	4.797628e-002	2.094480e-002	1.700659e-001	2.811230e-006	2.713456e-006	9.777363e-008	-7.461298e-003	-1.877332e-001	1.940744e+001	2.028197e+001	-8.745368e-001	-1.925301e+001	3.806308e+000	-2.305931e+001	9.596235e+001	3.852840e+002	2.115651e+001	2.028197e+001	8.745368e-001	2.686562e+001	3.806308e+000	2.305931e+001	3.855940e+002	9.447790e-001	-1.528858e+001	1.919325e+003	5.510222e+001	-4.717165e+003	1.528176e+001	-1.919949e+003	-5.551177e+001	4.715026e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	6.817382e-003	6.236536e-001	4.095472e-001	2.138981e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.521444e+002	1.080311e+002	-9.993284e-001	2.722669e+003	1.092003e+004	3.981364e+001	-2.797840e+003	2.798123e+003	-2.203625e+002	1.116270e+004	8.810543e+002	9.553789e+002	8.777016e+002	7.678894e+001	1.096174e+004	1.275097e+002	1.489468e+000	1.275184e+002
6.901515e-003	5.061111e-001	1.822000e+002	1.595179e-005	-3.171144e-006	-9.894287e-006	-1.471627e-005	-1.003853e-003	6.263185e-003	5.763000e-003	-4.560958e-003	2.703200e-002	2.812165e-003	3.021647e-004	7.067835e-003	3.741200e-002	-2.105584e-002	2.458700e-002	0.000000e+000	4.797628e-002	2.094411e-002	1.781607e-001	2.815535e-006	2.713107e-006	1.024274e-007	-7.797635e-003	-1.877090e-001	1.936078e+001	2.027666e+001	-9.158798e-001	-1.925052e+001	3.801666e+000	-2.305219e+001	9.596235e+001	3.852840e+002	2.119254e+001	2.027666e+001	9.158798e-001	2.685386e+001	3.801666e+000	2.305219e+001	3.855940e+002	9.447790e-001	-1.775105e+001	1.919157e+003	6.397903e+001	-4.716742e+003	1.774450e+001	-1.919781e+003	-6.438821e+001	4.714599e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	6.548087e-003	6.237881e-001	4.091797e-001	2.143533e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.519922e+002	1.081965e+002	-9.992629e-001	2.722661e+003	1.092000e+004	4.622798e+001	-2.797585e+003	2.797967e+003	-2.203484e+002	1.116270e+004	8.810556e+002	9.553761e+002	8.777029e+002	7.678905e+001	1.096171e+004	1.275030e+002	1.729481e+000	1.275147e+002
6.905303e-003	5.063889e-001	1.823000e+002	1.594799e-005	-3.147419e-006	-9.872458e-006	-1.473355e-005	-1.017115e-003	6.254523e-003	5.763933e-003	-4.546390e-003	2.703200e-002	2.812886e-003	3.028864e-004	7.067114e-003	3.741200e-002	-2.105511e-002	2.458700e-002	0.000000e+000	4.797628e-002	2.094339e-002	1.862549e-001	2.818238e-006	2.711157e-006	1.070809e-007	-8.123996e-003	-1.876190e-001	1.929454e+001	2.025169e+001	-9.571551e-001	-1.924129e+001	3.802826e+000	-2.304412e+001	9.583310e+001	3.847510e+002	2.120885e+001	2.025169e+001	9.571551e-001	2.684695e+001	3.802826e+000	2.304412e+001	3.853470e+002	9.453780e-001	-2.018338e+001	1.917061e+003	7.274574e+001	-4.709183e+003	2.017692e+001	-1.917685e+003	-7.315498e+001	4.707034e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	6.468321e-003	6.238516e-001	4.092441e-001	2.149033e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.517561e+002	1.081502e+002	-9.991944e-001	2.718803e+003	1.090452e+004	5.256235e+001	-2.792122e+003	2.792617e+003	-2.203336e+002	1.114722e+004	8.810570e+002	9.540222e+002	8.777043e+002	7.678917e+001	1.094618e+004	1.272986e+002	1.966463e+000	1.273138e+002
6.909091e-003	5.066667e-001	1.824000e+002	1.594414e-005	-3.123728e-006	-9.850625e-006	-1.475077e-005	-1.030432e-003	6.255384e-003	5.775565e-003	-4.539890e-003	2.703300e-002	2.813640e-003	3.036401e-004	7.066360e-003	3.741300e-002	-2.105436e-002	2.458600e-002	0.000000e+000	4.797628e-002	2.094264e-002	1.943487e-001	2.822466e-006	2.710731e-006	1.117341e-007	-8.456124e-003	-1.876025e-001	1.924700e+001	2.024544e+001	-9.984415e-001	-1.923960e+001	3.797437e+000	-2.303704e+001	9.583310e+001	3.847510e+002	2.124388e+001	2.024544e+001	9.984415e-001	2.683448e+001	3.797437e+000	2.303704e+001	3.853470e+002	9.453780e-001	-2.264173e+001	1.916885e+003	8.160839e+001	-4.708730e+003	2.263558e+001	-1.917509e+003	-8.201750e+001	4.706576e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	6.154991e-003	6.240467e-001	4.091164e-001	2.154192e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.515843e+002	1.083124e+002	-9.991228e-001	2.718795e+003	1.090449e+004	5.896666e+001	-2.791845e+003	2.792468e+003	-2.203182e+002	1.114722e+004	8.810584e+002	9.540194e+002	8.777057e+002	7.678930e+001	1.094614e+004	1.272911e+002	2.206120e+000	1.273102e+002
6.912879e-003	5.069444e-001	1.825000e+002	1.594023e-005	-3.100033e-006	-9.828748e-006	-1.476796e-005	-1.043508e-003	6.245653e-003	5.776066e-003	-4.524686e-003	2.703400e-002	2.814426e-003	3.044259e-004	7.065574e-003	3.741400e-002	-2.105357e-002	2.458500e-002	0.000000e+000	4.797628e-002	2.094185e-002	2.024418e-001	2.825264e-006	2.708877e-006	1.163870e-007	-8.778464e-003	-1.875194e-001	1.918193e+001	2.022163e+001	-1.039702e+000	-1.923108e+001	3.798936e+000	-2.303002e+001	9.570983e+001	3.842420e+002	2.126133e+001	2.022163e+001	1.039702e+000	2.682895e+001	3.798936e+000	2.303002e+001	3.851230e+002	9.459840e-001	-2.506385e+001	1.914800e+003	9.034092e+001	-4.701395e+003	2.505777e+001	-1.915424e+003	-9.075015e+001	4.699235e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	6.074313e-003	6.241441e-001	4.092292e-001	2.159907e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.513667e+002	1.082760e+002	-9.990482e-001	2.715111e+003	1.088971e+004	6.527707e+001	-2.786595e+003	2.787360e+003	-2.203021e+002	1.113243e+004	8.810599e+002	9.527265e+002	8.777072e+002	7.678943e+001	1.093131e+004	1.270975e+002	2.442276e+000	1.271210e+002
6.916667e-003	5.072222e-001	1.826000e+002	1.593628e-005	-3.076376e-006	-9.806868e-006	-1.478510e-005	-1.056278e-003	6.246268e-003	5.786588e-003	-4.517864e-003	2.703500e-002	2.815244e-003	3.052437e-004	7.064756e-003	3.741500e-002	-2.105276e-002	2.458400e-002	0.000000e+000	4.797628e-002	2.094103e-002	2.105344e-001	2.829509e-006	2.708469e-006	1.210396e-007	-9.106668e-003	-1.875070e-001	1.913423e+001	2.021517e+001	-1.080941e+000	-1.922981e+001	3.793329e+000	-2.302314e+001	9.570983e+001	3.842420e+002	2.129612e+001	2.021517e+001	1.080941e+000	2.681647e+001	3.793329e+000	2.302314e+001	3.851230e+002	9.459840e-001	-2.751811e+001	1.914616e+003	9.918980e+001	-4.700913e+003	2.751306e+001	-1.915239e+003	-9.959416e+001	4.698755e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	5.047069e-003	6.232189e-001	4.043573e-001	2.157150e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.511935e+002	1.084387e+002	-9.989706e-001	2.715103e+003	1.088968e+004	7.167169e+001	-2.786297e+003	2.787218e+003	-2.202854e+002	1.113243e+004	8.810615e+002	9.527238e+002	8.777088e+002	7.678957e+001	1.093128e+004	1.270892e+002	2.681596e+000	1.271175e+002
6.920455e-003	5.075000e-001	1.827000e+002	1.593228e-005	-3.052716e-006	-9.784950e-006	-1.480221e-005	-1.069622e-003	6.234072e-003	5.785668e-003	-4.500461e-003	2.703600e-002	2.816094e-003	3.060935e-004	7.063906e-003	3.741600e-002	-2.105191e-002	2.458300e-002	0.000000e+000	4.797628e-002	2.094018e-002	2.186264e-001	2.831813e-006	2.706121e-006	1.256918e-007	-9.421913e-003	-1.874236e-001	1.906391e+001	2.018607e+001	-1.122160e+000	-1.922126e+001	3.795161e+000	-2.301642e+001	9.555868e+001	3.836170e+002	2.130823e+001	2.018607e+001	1.122160e+000	2.681158e+001	3.795161e+000	2.301642e+001	3.848610e+002	9.465760e-001	-2.991971e+001	1.912089e+003	1.078493e+002	-4.691983e+003	2.991466e+001	-1.912712e+003	-1.082540e+002	4.689820e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	5.052545e-003	6.232727e-001	4.046510e-001	2.163002e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.509341e+002	1.083500e+002	-9.988899e-001	2.710580e+003	1.087154e+004	7.792960e+001	-2.779895e+003	2.780987e+003	-2.202680e+002	1.111428e+004	8.810631e+002	9.511369e+002	8.777104e+002	7.678971e+001	1.091307e+004	1.268525e+002	2.915814e+000	1.268860e+002
6.924242e-003	5.077778e-001	1.828000e+002	1.592823e-005	-3.029102e-006	-9.763034e-006	-1.481926e-005	-1.082547e-003	6.236303e-003	5.797245e-003	-4.494878e-003	2.703600e-002	2.816975e-003	3.069755e-004	7.063025e-003	3.741600e-002	-2.105102e-002	2.458300e-002	0.000000e+000	4.797628e-002	2.093930e-002	2.267178e-001	2.835984e-006	2.705640e-006	1.303437e-007	-9.745613e-003	-1.874065e-001	1.901515e+001	2.017838e+001	-1.163227e+000	-1.921951e+001	3.787731e+000	-2.300724e+001	9.555868e+001	3.836170e+002	2.134161e+001	2.017838e+001	1.163227e+000	2.679497e+001	3.787731e+000	2.300724e+001	3.848610e+002	9.465760e-001	-3.237030e+001	1.911967e+003	1.166828e+002	-4.691542e+003	3.236560e+001	-1.912591e+003	-1.170868e+002	4.689374e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	4.699001e-003	6.233775e-001	4.039853e-001	2.167391e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.507122e+002	1.085096e+002	-9.988061e-001	2.710573e+003	1.087151e+004	8.431247e+001	-2.779574e+003	2.780853e+003	-2.202500e+002	1.111428e+004	8.810648e+002	9.511342e+002	8.777121e+002	7.678985e+001	1.091304e+004	1.268405e+002	3.154636e+000	1.268797e+002
6.928030e-003	5.080556e-001	1.829000e+002	1.592413e-005	-3.005479e-006	-9.741075e-006	-1.483629e-005	-1.094107e-003	6.225407e-003	5.792645e-003	-4.478913e-003	2.703700e-002	2.817889e-003	3.078894e-004	7.062111e-003	3.741700e-002	-2.105011e-002	2.458200e-002	0.000000e+000	4.797628e-002	2.093839e-002	2.348085e-001	2.838505e-006	2.703509e-006	1.349951e-007	-1.005572e-002	-1.872844e-001	1.894421e+001	2.014840e+001	-1.204188e+000	-1.920699e+001	3.789751e+000	-2.299674e+001	9.541597e+001	3.830260e+002	2.135259e+001	2.014840e+001	1.204188e+000	2.678649e+001	3.789751e+000	2.299674e+001	3.846370e+002	9.470320e-001	-3.476214e+001	1.909560e+003	1.253078e+002	-4.683042e+003	3.475754e+001	-1.910183e+003	-1.257108e+002	4.680871e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	4.600039e-003	6.233953e-001	4.030187e-001	2.171335e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.504572e+002	1.084383e+002	-9.987194e-001	2.706296e+003	1.085436e+004	9.054567e+001	-2.773483e+003	2.774960e+003	-2.202313e+002	1.109711e+004	8.810665e+002	9.496334e+002	8.777138e+002	7.679001e+001	1.089582e+004	1.266154e+002	3.387947e+000	1.266607e+002
6.931818e-003	5.083333e-001	1.830000e+002	1.591998e-005	-2.981898e-006	-9.719133e-006	-1.485325e-005	-1.105635e-003	6.226355e-003	5.800022e-003	-4.472571e-003	2.703800e-002	2.818835e-003	3.088354e-004	7.061165e-003	3.741800e-002	-2.104916e-002	2.458100e-002	0.000000e+000	4.797628e-002	2.093744e-002	2.428986e-001	2.842612e-006	2.702966e-006	1.396462e-007	-1.037367e-002	-1.872283e-001	1.889233e+001	2.013734e+001	-1.245019e+000	-1.920123e+001	3.783349e+000	-2.298458e+001	9.541597e+001	3.830260e+002	2.138236e+001	2.013734e+001	1.245019e+000	2.676793e+001	3.783349e+000	2.298458e+001	3.846370e+002	9.470320e-001	-3.720694e+001	1.909359e+003	1.341242e+002	-4.682499e+003	3.720267e+001	-1.909983e+003	-1.345255e+002	4.680325e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	4.270721e-003	6.235463e-001	4.012785e-001	2.173955e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.502435e+002	1.085952e+002	-9.986295e-001	2.706288e+003	1.085433e+004	9.691726e+001	-2.773140e+003	2.774833e+003	-2.202119e+002	1.109711e+004	8.810683e+002	9.496306e+002	8.777156e+002	7.679016e+001	1.089579e+004	1.266054e+002	3.626450e+000	1.266573e+002
6.935606e-003	5.086111e-001	1.831000e+002	1.591580e-005	-2.958314e-006	-9.697163e-006	-1.487020e-005	-1.115855e-003	6.212790e-003	5.790604e-003	-4.454212e-003	2.703900e-002	2.819813e-003	3.098134e-004	7.060187e-003	3.741900e-002	-2.104819e-002	2.458000e-002	0.000000e+000	4.797628e-002	2.093646e-002	2.509880e-001	2.844415e-006	2.700118e-006	1.442969e-007	-1.067372e-002	-1.870727e-001	1.881231e+001	2.009802e+001	-1.285711e+000	-1.918527e+001	3.785517e+000	-2.297079e+001	9.524409e+001	3.823130e+002	2.138373e+001	2.009802e+001	1.285711e+000	2.675631e+001	3.785517e+000	2.297079e+001	3.843940e+002	9.475000e-001	-3.957283e+001	1.906487e+003	1.426566e+002	-4.672325e+003	3.956860e+001	-1.907110e+003	-1.430566e+002	4.670147e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	4.233617e-003	6.234545e-001	3.999662e-001	2.177116e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.499154e+002	1.084612e+002	-9.985367e-001	2.701128e+003	1.083363e+004	1.030838e+002	-2.765838e+003	2.767758e+003	-2.201919e+002	1.107640e+004	8.810702e+002	9.478202e+002	8.777174e+002	7.679033e+001	1.087502e+004	1.263350e+002	3.857293e+000	1.263939e+002
6.939394e-003	5.088889e-001	1.832000e+002	1.591157e-005	-2.934780e-006	-9.675229e-006	-1.488707e-005	-1.127004e-003	6.213053e-003	5.797779e-003	-4.447355e-003	2.704000e-002	2.820823e-003	3.108235e-004	7.059177e-003	3.742000e-002	-2.104718e-002	2.457900e-002	0.000000e+000	4.797628e-002	2.093545e-002	2.590766e-001	2.848346e-006	2.699398e-006	1.489472e-007	-1.098637e-002	-1.870102e-001	1.875884e+001	2.008515e+001	-1.326312e+000	-1.917886e+001	3.777492e+000	-2.295636e+001	9.524409e+001	3.823130e+002	2.141146e+001	2.008515e+001	1.326312e+000	2.673385e+001	3.777492e+000	2.295636e+001	3.843940e+002	9.475000e-001	-4.201212e+001	1.906278e+003	1.514541e+002	-4.671751e+003	4.201225e+001	-1.906895e+003	-1.518413e+002	4.669591e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	-1.304969e-004	6.168485e-001	3.872179e-001	2.160584e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.496545e+002	1.086111e+002	-9.984408e-001	2.701120e+003	1.083360e+004	1.094420e+002	-2.765473e+003	2.767638e+003	-2.201712e+002	1.107640e+004	8.810721e+002	9.478174e+002	8.777194e+002	7.679049e+001	1.087498e+004	1.263242e+002	4.095319e+000	1.263905e+002
6.943182e-003	5.091667e-001	1.833000e+002	1.590730e-005	-2.911246e-006	-9.653268e-006	-1.490391e-005	-1.138881e-003	6.197495e-003	5.791165e-003	-4.427585e-003	2.704100e-002	2.821866e-003	3.118656e-004	7.058134e-003	3.742100e-002	-2.104613e-002	2.457800e-002	0.000000e+000	4.797628e-002	2.093441e-002	2.671646e-001	2.850018e-006	2.696421e-006	1.535971e-007	-1.128119e-002	-1.868477e-001	1.867914e+001	2.004599e+001	-1.366850e+000	-1.916219e+001	3.779607e+000	-2.294180e+001	9.506074e+001	3.815510e+002	2.141284e+001	2.004599e+001	1.366850e+000	2.672141e+001	3.779607e+000	2.294180e+001	3.841690e+002	9.479410e-001	-4.435706e+001	1.903216e+003	1.599119e+002	-4.660890e+003	4.435552e+001	-1.903835e+003	-1.603021e+002	4.658719e+003	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000	1.543524e-003	6.194466e-001	3.902146e-001	2.171203e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.493110e+002	1.084577e+002	-9.983418e-001	2.695608e+003	1.081149e+004	1.155548e+002	-2.757674e+003	2.760094e+003	-2.201499e+002	1.105426e+004	8.810741e+002	9.458831e+002	8.777213e+002	7.679067e+001	1.085279e+004	1.260351e+002	4.324178e+000	1.261093e+002
